"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"0.57","0.10","29.83","52.11","28.40","91.92"
"2025-07-01",1,"0.51","0.10","28.59","50.02","28.34","92.78"
"2025-07-01",2,"0.48","0.10","27.44","48.44","28.27","92.78"
"2025-07-01",3,"0.47","0.10","25.23","44.20","28.23","93.05"
"2025-07-01",4,"0.48","0.11","23.75","41.39","28.14","93.12"
"2025-07-01",5,"0.47","0.11","22.85","39.66","28.00","93.45"
"2025-07-01",6,"0.49","0.09","26.23","46.22","28.03","93.57"
"2025-07-01",7,"0.53","0.11","23.33","41.50","28.99","90.91"
"2025-07-01",8,"0.54","0.16","21.72","38.30","29.98","87.42"
"2025-07-01",9,"0.66","0.19","20.84","36.48","31.35","82.48"
"2025-07-01",10,"0.58","0.33","21.66","37.59","33.13","75.28"
"2025-07-01",11,"0.68","0.42","27.14","48.33","33.57","74.22"
"2025-07-01",12,"0.71","0.35","24.49","42.16","33.27","75.53"
"2025-07-01",13,"0.58","0.56","25.09","43.91","33.83","73.26"
"2025-07-01",14,"0.77","0.21","65.42","115.03","32.20","81.05"
"2025-07-01",15,"0.87","0.22","38.02","66.24","31.71","84.47"
"2025-07-01",16,"0.73","0.14","27.70","47.97","31.34","85.20"
"2025-07-01",17,"0.66","0.10","29.13","50.54","31.12","86.35"
"2025-07-01",18,"0.68","0.05","34.11","65.34","30.34","85.58"
"2025-07-01",19,"0.67","0.08","32.27","57.07","30.20","85.94"
"2025-07-01",20,"0.58","0.12","28.31","49.79","29.84","85.75"
"2025-07-01",21,"0.54","0.13","28.27","49.78","29.63","86.16"
"2025-07-01",22,"0.56","0.10","28.56","50.39","29.39","86.63"
"2025-07-01",23,"0.56","0.12","28.75","50.64","29.23","88.00"
"2025-07-02",0,"0.54","0.10","25.62","44.93","29.07","89.14"
"2025-07-02",1,"0.55","0.10","27.62","48.96","28.68","90.94"
"2025-07-02",2,"0.50","0.13","33.07","58.75","28.47","91.67"
"2025-07-02",3,"0.51","0.11","28.80","51.08","28.23","93.22"
"2025-07-02",4,"0.51","0.09","32.39","57.14","28.11","93.84"
"2025-07-02",5,"0.50","0.09","27.05","48.28","27.98","94.31"
"2025-07-02",6,"0.50","0.09","29.01","51.63","27.95","94.47"
"2025-07-02",7,"0.54","0.09","22.51","39.77","28.55","92.78"
"2025-07-02",8,"0.61","0.13","20.25","35.13","30.04","87.94"
"2025-07-02",9,"0.61","0.24","19.34","33.34","31.63","81.48"
"2025-07-02",10,"0.60","0.42","19.66","34.85","32.75","76.25"
"2025-07-02",11,"0.65","0.47","19.17","33.86","33.01","76.30"
"2025-07-02",12,"0.69","0.64","18.74","31.94","36.12","65.84"
"2025-07-02",13,"0.66","0.65","18.76","32.25","35.32","68.51"
"2025-07-02",14,"0.88","0.55","18.63","31.79","36.33","64.52"
"2025-07-02",15,"0.82","0.70","18.96","32.62","36.56","65.21"
"2025-07-02",16,"0.77","0.56","17.57","30.28","34.78","67.41"
"2025-07-02",17,"0.82","0.45","19.11","33.13","33.49","73.21"
"2025-07-02",18,"0.76","0.12","18.70","33.35","30.20","84.64"
"2025-07-02",19,"0.68","0.07","33.86","59.94","29.64","88.27"
"2025-07-02",20,"0.65","0.05","18.10","31.41","29.42","88.45"
"2025-07-02",21,"0.50","0.08","18.35","32.99","29.34","88.09"
"2025-07-02",22,"0.56","0.06","20.60","38.48","29.36","88.31"
"2025-07-02",23,"0.52","0.08","20.84","39.55","29.55","85.75"
"2025-07-03",0,"0.49","0.10","19.39","34.65","29.53","86.02"
"2025-07-03",1,"0.75","0.15","19.76","34.34","28.52","90.81"
"2025-07-03",2,"0.59","0.15","22.91","40.73","28.79","90.96"
"2025-07-03",3,"0.56","0.16","23.16","40.68","28.64","92.31"
"2025-07-03",4,"0.54","0.10","23.26","40.50","28.54","92.72"
"2025-07-03",5,"0.54","0.10","26.24","45.56","28.64","92.53"
"2025-07-03",6,"0.55","0.12","26.25","45.73","28.68","92.61"
"2025-07-03",7,"0.55","0.10","23.36","40.86","29.00","93.60"
"2025-07-03",8,"0.62","0.13","20.04","35.37","30.59","85.57"
"2025-07-03",9,"0.55","0.22","19.59","34.10","32.75","77.47"
"2025-07-03",10,"0.64","0.45","20.84","36.08","33.07","75.14"
"2025-07-03",11,"0.71","0.42","21.74","39.64","34.16","74.14"
"2025-07-03",12,"0.73","0.66","41.32","76.31","35.05","69.73"
"2025-07-03",14,"0.57","0.42","19.18","36.98","36.14","63.18"
"2025-07-03",15,"0.55","0.43","21.27","40.11","33.59","71.53"
"2025-07-03",16,"0.66","0.14","33.22","59.11","31.39","82.22"
"2025-07-03",17,"0.66","0.06","27.83","49.92","30.73","84.27"
"2025-07-03",18,"0.67","0.05","28.44","50.87","30.73","88.34"
"2025-07-03",19,"0.64","0.07","32.92","59.34","30.65","84.51"
"2025-07-03",20,"0.57","0.06","25.64","47.06","30.03","85.20"
"2025-07-03",21,"0.51","0.06","24.02","44.15","29.92","86.17"
"2025-07-03",22,"0.45","0.05","24.65","45.82","29.85","86.74"
"2025-07-03",23,"0.48","0.05","25.15","46.69","29.76","86.94"
"2025-07-04",2,"0.77","0.16","28.93","51.79","29.10","90.69"
"2025-07-04",3,"0.60","0.18","26.43","47.29","29.16","89.66"
"2025-07-04",4,"0.53","0.12","25.43","46.18","28.98","90.05"
"2025-07-04",5,"0.54","0.10","28.14","51.53","28.86","91.35"
"2025-07-04",6,"0.54","0.08","29.16","52.86","28.87","91.41"
"2025-07-04",7,"0.56","0.09","28.38","52.62","29.38","89.47"
"2025-07-04",8,"0.55","0.11","27.50","50.30","30.28","86.18"
"2025-07-04",9,"0.59","0.13","29.76","54.84","31.52","82.43"
"2025-07-04",10,"0.58","0.31","32.58","61.34","32.55","78.79"
"2025-07-04",11,"0.58","0.27","32.61","59.92","32.04","79.62"
"2025-07-04",12,"0.71","0.12","35.81","63.58","31.20","85.10"
"2025-07-04",13,"0.71","0.10","36.92","64.70","30.55","90.02"
"2025-07-04",14,"0.64","0.06","32.92","57.27","29.68","91.48"
"2025-07-04",15,"0.63","0.10","14.58","23.40","27.47","95.20"
"2025-07-04",16,"0.60","0.07","14.51","23.27","27.46","95.20"
"2025-07-04",20,"0.97","0.09","31.32","54.17","28.10","95.26"
"2025-07-04",21,"0.91","0.10","30.18","52.88","28.16","95.03"
"2025-07-04",22,"0.77","0.09","25.71","45.33","27.66","94.83"
"2025-07-04",23,"0.73","0.09","26.04","47.18","27.55","94.99"
"2025-07-05",0,"0.72","0.08","28.16","53.10","27.53","94.44"
"2025-07-05",1,"0.62","0.09","31.29","56.48","27.66","93.35"
"2025-07-05",2,"0.56","0.08","27.00","55.04","41.21","93.96"
"2025-07-05",3,"0.55","0.10","25.16","44.88","27.93","93.85"
"2025-07-05",4,"0.51","0.10","26.28","45.84","27.91","93.53"
"2025-07-05",5,"0.52","0.11","26.32","46.10","27.97","93.31"
"2025-07-05",6,"0.53","0.10","28.32","49.73","28.05","93.00"
"2025-07-05",7,"0.55","0.10","29.27","52.67","28.30","92.47"
"2025-07-05",8,"0.58","0.10","32.59","59.35","29.23","89.87"
"2025-07-05",9,"0.64","0.13","31.97","57.70","29.97","86.91"
"2025-07-05",10,"0.64","0.18","32.55","58.85","30.77","83.91"
"2025-07-05",11,"0.68","0.28","33.94","61.99","31.97","82.25"
"2025-07-05",12,"0.65","0.29","32.17","59.26","32.25","76.67"
"2025-07-05",13,"0.72","0.39","30.27","55.45","33.34","73.45"
"2025-07-05",15,"0.65","0.52","28.91","51.62","34.62","68.28"
"2025-07-05",16,"0.57","0.33","28.94","52.63","33.22","71.93"
"2025-07-05",17,"0.54","0.26","29.60","53.42","32.91","72.87"
"2025-07-05",18,"0.54","0.20","25.82","47.08","31.70","72.50"
"2025-07-05",19,"0.68","0.08","30.62","56.94","30.66","79.13"
"2025-07-05",20,"0.57","0.06","33.13","60.84","30.11","83.54"
"2025-07-05",21,"0.59","0.06","30.13","53.20","29.80","86.82"
"2025-07-05",22,"0.54","0.05","28.62","51.38","29.59","86.31"
"2025-07-05",23,"0.56","0.06","24.64","43.52","29.35","87.97"
"2025-07-06",0,"0.55","0.06","22.35","40.70","29.11","87.73"
"2025-07-06",1,"0.50","0.06","24.04","44.59","28.91","88.26"
