"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"7.72","2.29","29.96","51.57","27.52","97.84"
"2025-07-01",1,"6.90","2.43","27.37","46.81","26.76","98.17"
"2025-07-01",2,"6.64","2.06","28.12","48.66","26.64","98.13"
"2025-07-01",3,"6.61","2.21","30.69","53.16","26.84","98.45"
"2025-07-01",4,"6.70","2.15","37.66","65.52","27.02","98.89"
"2025-07-01",5,"6.49","2.25","38.61","66.77","27.05","98.86"
"2025-07-01",6,"6.32","2.29","37.34","64.76","27.08","98.78"
"2025-07-01",7,"6.45","2.23","34.31","59.09","27.32","98.27"
"2025-07-01",8,"6.51","2.13","30.34","51.96","27.92","96.84"
"2025-07-01",9,"7.60","3.52","25.78","43.94","29.57","90.68"
"2025-07-01",10,"7.06","4.88","25.27","42.90","29.32","90.70"
"2025-07-01",11,"6.33","3.25","28.13","47.91","28.53","93.94"
"2025-07-01",12,"9.06","1.64","33.44","57.48","32.69","89.82"
"2025-07-01",13,"9.72","7.03","28.39","48.25","32.76","81.39"
"2025-07-01",14,"10.09","6.60","29.48","50.86","30.94","88.48"
"2025-07-01",15,"23.49","7.53","24.95","43.51","34.31","76.69"
"2025-07-01",16,"16.09","21.89","24.00","40.23","33.70","77.98"
"2025-07-01",17,"13.57","3.86","24.47","41.47","31.25","84.14"
"2025-07-01",18,"13.46","3.48","27.58","47.56","30.85","87.20"
"2025-07-01",19,"12.69","1.06","30.89","53.31","30.02","91.09"
"2025-07-01",20,"11.63","0.80","33.56","57.98","29.28","93.08"
"2025-07-01",21,"10.83","1.33","33.19","57.34","28.53","94.37"
"2025-07-01",22,"10.00","1.32","35.46","61.70","28.25","95.57"
"2025-07-01",23,"9.53","1.59","41.17","71.94","28.19","93.61"
"2025-07-02",0,"8.89","2.04","40.26","70.26","27.87","93.63"
"2025-07-02",1,"8.52","2.31","40.31","70.22","27.62","94.85"
"2025-07-02",2,"8.71","2.20","33.71","58.81","27.59","95.08"
"2025-07-02",3,"8.65","2.27","35.69","62.67","27.64","96.33"
"2025-07-02",4,"8.80","2.21","34.91","62.55","27.66","96.60"
"2025-07-02",5,"8.63","2.37","35.45","61.96","27.58","96.44"
"2025-07-02",6,"8.39","2.31","35.94","62.68","27.52","97.04"
"2025-07-02",7,"8.39","2.22","32.77","56.41","27.93","95.82"
