"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"1.76","17.10","23.31","42.80","27.93","89.80"
"2025-07-01",1,"1.52","15.09","22.59","40.39","27.82","89.88"
"2025-07-01",2,"1.92","16.51","22.20","39.58","27.82","89.93"
"2025-07-01",3,"1.70","15.07","21.80","38.73","27.80","89.91"
"2025-07-01",4,"2.13","15.99","22.48","40.82","27.80","90.09"
"2025-07-01",5,"1.97","14.62","23.84","44.73","27.58","90.27"
"2025-07-01",6,"2.03","17.78","24.46","46.28","27.58","90.36"
"2025-07-01",7,"2.17","13.35","24.71","46.03","28.10","88.75"
"2025-07-01",8,"2.76","12.63","24.18","46.08","28.97","86.33"
"2025-07-01",9,"2.61","8.68","26.25","49.36","29.82","83.76"
"2025-07-01",10,"2.82","6.59","25.64","47.35","30.04","82.53"
"2025-07-01",11,"2.60","8.41","25.84","47.21","30.63","80.79"
"2025-07-01",12,"2.37","6.83","26.90","49.05","30.74","80.52"
"2025-07-01",13,"2.85","6.79","24.69","44.10","31.23","78.59"
"2025-07-01",14,"2.93","5.93","24.52","43.65","31.22","78.50"
"2025-07-01",15,"3.06","9.38","24.90","43.51","30.76","80.47"
"2025-07-01",16,"2.62","11.12","25.16","43.77","30.44","82.38"
"2025-07-01",17,"2.31","11.93","25.26","44.13","30.01","83.76"
"2025-07-01",18,"2.15","16.83","25.02","44.11","29.73","85.11"
"2025-07-01",19,"1.85","16.96","24.15","42.34","29.33","87.31"
"2025-07-01",20,"1.70","17.58","24.77","43.81","29.20","87.66"
"2025-07-01",21,"1.67","14.77","25.36","44.96","29.25","87.26"
"2025-07-01",22,"1.84","17.43","25.89","46.20","29.19","89.28"
"2025-07-01",23,"1.56","16.54","24.96","44.46","28.98","91.66"
"2025-07-02",0,"1.50","15.66","26.99","47.99","28.86","89.78"
"2025-07-02",1,"1.71","14.53","28.89","51.73","28.77","88.89"
"2025-07-02",2,"1.70","14.26","23.25","40.90","28.82","90.63"
"2025-07-02",3,"1.85","14.72","22.31","39.90","28.66","89.75"
"2025-07-02",4,"2.21","12.79","21.66","38.50","28.48","89.18"
"2025-07-02",5,"2.62","11.95","21.64","39.98","28.46","89.72"
"2025-07-02",6,"2.81","13.53","22.04","40.78","28.54","89.77"
"2025-07-02",7,"2.75","11.02","21.58","39.59","29.23","87.68"
"2025-07-02",8,"3.33","10.18","22.40","42.54","29.30","87.71"
"2025-07-02",9,"3.12","12.28","22.54","43.05","29.36","88.70"
"2025-07-02",10,"3.02","12.55","22.63","41.89","29.84","87.41"
"2025-07-02",11,"3.65","4.48","21.07","38.08","32.19","79.27"
"2025-07-02",12,"3.57","4.83","20.77","36.40","30.62","84.78"
"2025-07-02",13,"2.94","9.55","20.04","34.97","31.36","81.79"
"2025-07-02",14,"3.07","4.83","21.34","37.14","31.52","81.44"
"2025-07-02",15,"3.18","4.81","21.37","37.03","31.68","79.68"
"2025-07-02",16,"3.29","5.23","22.94","39.60","31.94","79.47"
"2025-07-02",17,"3.59","5.95","29.33","51.01","31.64","80.82"
"2025-07-02",18,"3.49","12.64","28.32","50.09","29.97","84.95"
"2025-07-02",19,"2.73","16.53","29.09","52.45","29.48","85.61"
"2025-07-02",20,"2.42","19.95","30.24","53.63","29.25","88.28"
"2025-07-02",21,"2.10","17.66","23.22","41.16","29.21","88.78"
"2025-07-02",22,"1.76","15.44","24.22","42.90","29.24","89.03"
"2025-07-02",23,"1.71","14.43","20.57","36.92","29.17","89.04"
"2025-07-03",0,"1.70","14.09","19.62","35.76","29.07","88.46"
"2025-07-03",1,"1.76","12.98","20.01","36.32","29.02","88.40"
"2025-07-03",2,"1.90","14.16","21.66","38.75","28.88","90.34"
"2025-07-03",3,"2.04","14.47","18.70","32.77","28.67","90.38"
"2025-07-03",4,"2.27","12.43","17.89","31.38","28.43","89.73"
"2025-07-03",5,"2.18","12.21","20.64","36.08","28.25","89.62"
"2025-07-03",6,"2.27","15.83","24.10","42.23","28.23","90.48"
"2025-07-03",7,"2.19","12.86","25.64","45.59","28.66","89.46"
"2025-07-03",8,"2.45","11.85","26.75","47.43","29.82","86.41"
"2025-07-03",9,"2.17","7.55","28.99","52.53","30.11","84.84"
"2025-07-03",10,"2.41","9.25","30.27","55.48","29.91","84.00"
"2025-07-03",11,"2.51","8.79","23.98","44.13","30.57","81.70"
"2025-07-03",12,"2.65","8.54","24.16","43.63","31.08","81.82"
"2025-07-03",13,"3.22","6.03","23.68","42.94","31.47","80.84"
"2025-07-03",14,"3.02","6.17","22.98","40.53","31.58","80.58"
"2025-07-03",15,"2.70","9.61","23.36","41.39","30.82","82.86"
"2025-07-03",16,"2.87","11.74","22.83","40.42","30.60","83.42"
"2025-07-03",17,"2.45","13.76","23.28","41.77","30.20","84.72"
"2025-07-03",18,"2.17","14.17","22.50","39.37","29.88","86.05"
"2025-07-03",19,"2.01","17.11","25.95","45.98","29.53","88.96"
"2025-07-03",20,"1.63","17.25","29.91","53.19","29.43","90.68"
"2025-07-03",21,"1.67","14.37","24.88","45.47","29.11","89.92"
"2025-07-03",22,"1.35","14.79","29.24","53.37","28.93","89.60"
"2025-07-03",23,"1.96","14.40","25.38","46.98","28.92","89.90"
"2025-07-04",0,"1.70","14.12","24.27","43.54","28.72","90.14"
"2025-07-04",1,"1.79","15.15","25.77","47.13","28.63","90.36"
"2025-07-04",2,"1.86","15.68","26.08","47.32","28.43","90.63"
"2025-07-04",3,"1.95","14.93","25.34","46.36","28.38","90.51"
"2025-07-04",4,"1.97","15.50","26.56","48.35","28.25","90.71"
"2025-07-04",5,"1.97","15.00","26.70","47.98","28.23","90.49"
"2025-07-04",6,"1.93","15.90","24.97","44.65","28.05","89.71"
"2025-07-04",7,"2.01","18.66","23.05","41.28","28.49","88.56"
"2025-07-04",8,"2.20","12.29","22.74","40.97","29.13","86.87"
"2025-07-04",9,"2.42","11.71","24.57","45.05","29.61","85.10"
"2025-07-04",10,"2.61","10.79","23.59","44.16","29.61","85.23"
"2025-07-04",11,"2.44","10.93","23.73","44.30","29.70","85.13"
"2025-07-04",12,"2.40","12.74","24.20","45.02","30.05","84.05"
"2025-07-04",13,"3.69","9.61","62.18","112.52","30.68","82.17"
"2025-07-04",14,"3.40","8.11","53.64","98.83","30.19","83.64"
"2025-07-04",15,"2.81","12.65","33.77","62.77","30.35","84.19"
"2025-07-04",16,"3.01","12.30","27.87","51.34","30.64","84.00"
"2025-07-04",17,"2.64","12.79","27.41","49.98","30.29","86.72"
"2025-07-04",18,"2.85","13.10","28.05","51.74","29.66","87.26"
"2025-07-04",19,"2.41","18.55","24.14","43.10","27.23","93.66"
"2025-07-04",20,"2.19","16.75","23.25","40.44","27.10","93.06"
"2025-07-04",21,"2.25","18.95","26.09","46.26","27.24","93.57"
"2025-07-04",22,"1.92","17.48","29.04","52.37","27.85","92.79"
"2025-07-04",23,"1.95","15.46","28.68","51.95","28.23","91.44"
"2025-07-05",0,"2.10","16.10","30.07","54.84","28.15","91.95"
"2025-07-05",1,"1.82","17.25","28.86","51.96","28.02","91.83"
"2025-07-05",2,"1.75","15.34","26.30","47.77","27.98","91.22"
"2025-07-05",3,"1.89","14.07","26.43","48.13","27.88","91.36"
"2025-07-05",4,"1.81","14.66","25.04","45.17","27.81","90.93"
