"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"20.40","24.82","217.91","230.01","27.44","99.00"
"2025-07-01",1,"18.06","6.87","217.64","239.40","27.28","98.94"
"2025-07-01",2,"16.16","7.97","165.15","177.70","27.27","99.00"
"2025-07-01",3,"17.20","5.18","152.11","164.28","27.23","99.00"
"2025-07-01",4,"17.11","5.77","159.47","172.35","27.04","99.00"
"2025-07-01",5,"16.89","10.10","168.63","182.08","27.03","99.00"
"2025-07-01",6,"18.96","4.78","142.97","156.69","27.10","99.00"
"2025-07-01",7,"23.24","5.27","109.79","126.97","27.93","98.60"
"2025-07-01",8,"26.32","4.58","83.95","117.41","29.05","94.80"
"2025-07-01",9,"27.37","4.34","68.40","95.83","29.25","92.78"
"2025-07-01",10,"32.23","4.21","65.26","93.75","31.12","85.41"
"2025-07-01",11,"36.37","4.65","78.80","115.44","31.63","83.02"
"2025-07-01",12,"31.70","4.26","60.53","74.17","31.21","85.60"
"2025-07-01",13,"27.76","18.65","86.81","94.09","29.35","92.75"
"2025-07-01",14,"24.64","9.62","99.31","104.94","28.75","95.34"
"2025-07-01",15,"26.05","8.49","78.11","93.86","29.78","90.67"
"2025-07-01",16,"29.24","4.29","73.00","112.60","31.52","84.84"
"2025-07-01",17,"28.77","4.88","76.17","110.64","30.27","89.15"
"2025-07-01",18,"29.59","6.46","85.63","127.71","29.87","91.54"
"2025-07-01",19,"28.05","8.65","107.78","142.04","29.39","92.06"
"2025-07-01",20,"30.55","13.38","138.49","169.17","28.94","93.14"
"2025-07-01",21,"29.30","13.04","122.39","173.35","28.78","93.40"
"2025-07-01",22,"28.13","12.57","121.99","181.53","28.47","95.08"
"2025-07-01",23,"25.07","14.52","117.58","175.55","28.32","95.19"
"2025-07-02",0,"20.85","10.61","110.80","161.21","27.91","96.45"
"2025-07-02",1,"18.18","7.58","114.81","170.08","27.52","97.67"
"2025-07-02",2,"18.35","6.78","138.37","183.59","27.30","98.65"
"2025-07-02",3,"18.26","5.60","149.03","174.21","27.07","99.00"
"2025-07-02",4,"18.25","4.66","124.59","153.06","26.92","99.00"
"2025-07-02",5,"18.34","4.46","96.16","120.26","26.77","99.00"
"2025-07-02",6,"18.84","4.75","100.42","133.66","26.79","99.00"
"2025-07-02",7,"22.01","4.40","96.17","125.83","27.47","99.00"
"2025-07-02",8,"24.40","4.37","67.49","100.89","28.55","95.90"
"2025-07-02",9,"28.59","4.36","45.23","79.53","31.00","84.72"
"2025-07-02",10,"31.96","4.28","43.79","75.32","31.65","80.67"
"2025-07-02",11,"36.81","4.27","45.91","75.18","33.85","72.76"
"2025-07-02",12,"40.73","4.20","54.83","80.11","34.65","70.42"
"2025-07-02",13,"40.15","4.24","81.36","109.56","33.48","73.79"
"2025-07-02",14,"39.44","4.42","44.29","70.88","34.62","70.58"
"2025-07-02",15,"37.62","4.63","40.45","77.37","33.43","74.00"
"2025-07-02",16,"31.77","9.88","26.61","45.47","32.64","80.26"
"2025-07-02",17,"30.68","43.01","43.87","52.68","29.80","93.00"
"2025-07-02",18,"21.93","43.82","25.80","32.77","27.65","98.32"
"2025-07-02",19,"30.18","45.60","60.27","67.96","27.64","98.94"
"2025-07-02",20,"30.73","30.54","71.11","78.95","27.69","99.00"
"2025-07-02",21,"40.23","27.71","72.20","81.22","27.73","99.00"
"2025-07-02",22,"34.63","13.15","96.69","106.59","27.68","99.00"
"2025-07-02",23,"29.50","9.01","108.38","119.21","27.69","99.00"
"2025-07-03",0,"27.25","4.38","79.24","89.70","27.66","99.00"
"2025-07-03",1,"22.36","4.28","69.28","80.01","27.39","99.00"
"2025-07-03",2,"20.69","4.59","99.46","110.73","27.13","99.00"
"2025-07-03",3,"21.10","4.67","109.65","122.08","27.08","99.00"
"2025-07-03",4,"20.26","6.19","106.14","118.94","27.14","99.00"
"2025-07-03",5,"20.97","5.45","144.79","159.58","27.13","99.00"
"2025-07-03",6,"20.80","10.03","153.47","170.22","27.27","99.00"
"2025-07-03",7,"26.02","8.75","137.41","155.09","28.02","99.00"
"2025-07-03",8,"30.82","4.42","80.50","95.50","29.90","92.19"
"2025-07-03",9,"37.84","4.23","46.48","66.50","32.17","81.97"
"2025-07-03",10,"36.82","4.43","61.00","82.29","31.83","83.96"
"2025-07-03",11,"37.99","4.29","34.00","46.56","33.34","78.17"
"2025-07-03",12,"36.49","4.29","36.19","56.95","33.43","76.23"
"2025-07-03",13,"39.87","4.28","33.23","55.77","35.20","71.19"
"2025-07-03",14,"36.33","5.67","29.73","43.47","32.93","79.78"
"2025-07-03",15,"32.79","14.90","34.95","63.74","31.38","85.45"
"2025-07-03",16,"25.84","13.03","33.05","49.98","30.06","89.34"
"2025-07-03",17,"24.61","35.29","49.99","59.02","28.97","95.09"
"2025-07-03",18,"27.99","38.52","88.35","96.58","28.72","98.42"
"2025-07-03",19,"39.21","22.84","127.72","136.81","28.88","98.22"
"2025-07-03",20,"37.44","20.73","137.31","148.31","28.68","97.46"
"2025-07-03",21,"29.50","4.38","106.36","116.69","28.66","95.87"
"2025-07-03",22,"26.18","12.40","94.83","105.01","28.57","95.58"
"2025-07-03",23,"24.05","7.84","106.51","117.90","28.38","97.50"
"2025-07-04",0,"22.41","15.25","110.28","129.67","28.10","98.60"
"2025-07-04",1,"19.02","10.08","117.54","140.04","28.13","98.52"
"2025-07-04",2,"17.95","11.62","133.95","154.66","28.12","99.00"
"2025-07-04",3,"17.79","5.96","126.32","144.38","27.99","98.77"
"2025-07-04",4,"16.25","5.14","105.44","117.24","27.77","98.70"
"2025-07-04",5,"15.73","4.87","103.66","115.82","27.60","98.19"
"2025-07-04",6,"17.88","5.00","123.79","139.83","27.82","98.79"
"2025-07-04",7,"21.15","4.27","126.88","140.27","28.40","97.21"
"2025-07-04",8,"22.73","4.26","96.18","106.88","29.64","91.11"
"2025-07-04",9,"26.55","4.22","99.65","111.47","30.96","86.06"
"2025-07-04",10,"27.53","4.38","110.39","125.01","31.29","84.14"
"2025-07-04",11,"29.70","30.86","123.85","133.35","29.48","92.45"
"2025-07-04",12,"33.96","48.22","178.35","188.50","28.98","97.16"
"2025-07-04",13,"29.86","28.90","161.84","170.55","28.09","98.55"
"2025-07-04",14,"22.55","33.02","155.72","163.49","27.27","99.00"
"2025-07-04",15,"20.14","32.16","114.13","119.75","27.36","98.99"
"2025-07-04",16,"13.23","38.34","119.53","126.63","26.46","99.00"
"2025-07-04",17,"18.72","55.73","216.95","226.87","26.65","99.00"
"2025-07-04",18,"23.43","59.13","266.47","276.99","26.89","99.00"
