"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"17.26","42.34","38.54","66.49","27.99","91.20"
"2025-07-01",1,"13.13","34.44","33.91","58.15","28.02","90.71"
"2025-07-01",2,"12.94","33.62","30.75","52.62","28.04","90.84"
"2025-07-01",3,"12.92","38.93","27.34","46.53","27.84","91.40"
"2025-07-01",4,"12.92","38.81","27.23","46.46","27.91","91.00"
"2025-07-01",5,"18.18","43.73","30.68","52.46","27.79","91.47"
"2025-07-01",6,"23.25","48.57","38.83","66.63","28.13","90.48"
"2025-07-01",7,"32.93","36.12","30.09","51.53","29.07","87.40"
"2025-07-01",8,"30.86","31.98","24.27","41.57","29.79","85.15"
"2025-07-01",9,"35.59","27.94","26.88","45.86","30.77","82.53"
"2025-07-01",10,"47.40","7.01","27.35","47.12","33.40","73.89"
"2025-07-01",11,"55.00","8.66","27.88","48.09","34.55","71.10"
"2025-07-01",12,"36.57","63.31","29.07","49.71","30.68","81.10"
"2025-07-01",13,"27.13","81.98","30.35","51.41","28.84","89.95"
"2025-07-01",14,"27.05","61.70","30.29","50.87","29.55","88.33"
"2025-07-01",15,"41.72","25.24","33.58","57.55","31.64","81.46"
"2025-07-01",16,"34.99","41.34","28.80","49.69","30.57","83.78"
"2025-07-01",17,"33.99","45.55","29.64","51.38","30.55","84.53"
"2025-07-01",18,"33.56","46.65","32.52","56.40","30.43","83.75"
"2025-07-01",19,"26.20","46.15","37.51","64.71","29.67","84.91"
"2025-07-01",20,"23.82","46.76","43.58","75.11","29.28","86.19"
"2025-07-01",21,"21.97","43.47","41.50","71.58","29.09","86.55"
"2025-07-01",22,"19.86","42.05","36.81","63.20","28.80","86.36"
"2025-07-01",23,"18.07","39.49","35.08","60.17","28.64","87.41"
"2025-07-02",0,"17.63","35.93","35.81","61.46","28.40","88.85"
"2025-07-02",1,"18.83","42.62","31.90","54.94","28.04","90.72"
"2025-07-02",2,"13.44","43.68","23.09","39.32","27.75","91.88"
"2025-07-02",3,"12.48","41.40","22.03","37.45","27.64","92.12"
"2025-07-02",4,"12.93","45.68","23.10","39.36","27.52","92.94"
