"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"8.47",,"19.40","32.58","27.85","93.84"
"2025-07-01",1,"7.76",,"17.87","29.40","27.36","96.02"
"2025-07-01",2,"7.76",,"17.89","29.39","27.76","92.10"
"2025-07-01",3,"7.75",,"17.99","29.58","27.91","91.19"
"2025-07-01",4,"7.75",,"18.32","30.35","27.99","91.44"
"2025-07-01",5,"7.76",,"18.96","31.37","27.61","92.52"
"2025-07-01",6,"7.75",,"19.85","33.00","27.90","91.97"
"2025-07-01",7,"8.63","44.94","21.54","35.98","28.71","90.61"
"2025-07-01",8,"8.04","37.11","22.51","37.72","30.30","84.97"
"2025-07-01",9,"7.66",,"21.62","36.01","31.75","79.42"
"2025-07-01",10,"7.63",,"22.47","37.52","33.17","75.07"
"2025-07-01",11,"7.62","29.75","22.34","37.59","33.76","73.35"
"2025-07-01",12,"7.62","30.07","21.52","36.02","34.68","69.91"
"2025-07-01",13,"7.59",,"21.95","37.14","35.42","68.03"
"2025-07-01",14,"7.57",,"21.01","35.72","35.78","66.19"
"2025-07-01",15,"7.57",,"20.08","34.29","35.24","67.69"
"2025-07-01",16,"9.05",,"19.82","32.92","33.28","77.59"
"2025-07-01",17,"7.58",,"18.98","31.44","34.20","71.84"
"2025-07-01",18,"7.61",,"18.79","31.27","33.12","74.44"
"2025-07-01",19,"7.76",,"19.87","33.98","32.01","78.57"
"2025-07-01",20,"8.02",,"19.55","33.49","29.45","87.09"
"2025-07-01",21,"9.94",,"18.41","30.41","27.56","93.75"
"2025-07-01",22,"7.88",,"20.00","33.23","28.30","90.68"
"2025-07-01",23,"7.74",,"19.65","32.64","28.66","90.14"
"2025-07-02",0,"7.74",,"17.03","27.98","28.57","89.41"
"2025-07-02",1,"7.74",,"17.03","28.02","28.41","90.34"
"2025-07-02",2,"7.74",,"17.89","29.52","28.27","91.57"
"2025-07-02",3,"7.78",,"18.56","30.71","28.27","91.98"
"2025-07-02",4,"7.75",,"19.01","31.53","28.09","92.75"
"2025-07-02",5,"7.76",,"17.28","28.39","27.61","90.72"
"2025-07-02",6,,,"17.83","29.40","27.59","90.94"
"2025-07-02",7,"7.74","35.28","18.43","30.57","28.56","88.57"
"2025-07-02",8,"7.71","39.60","19.31","31.96","30.02","85.39"
"2025-07-02",9,"7.70","39.01","19.33","31.93","30.14","85.20"
"2025-07-02",10,"7.66","29.21","19.65","32.46","31.77","80.05"
"2025-07-02",11,"7.65",,"21.24","35.70","32.01","79.38"
"2025-07-02",12,"7.63",,"21.89","37.32","33.30","75.47"
"2025-07-02",13,"7.61",,"20.46","34.58","35.28","67.86"
"2025-07-02",14,"7.59",,"20.31","34.89","34.55","68.84"
"2025-07-02",15,"7.59",,"20.20","35.46","33.77","71.47"
"2025-07-02",16,"7.66",,"20.04","35.16","33.90","71.47"
"2025-07-02",17,"7.59",,"19.38","33.61","34.15","70.58"
"2025-07-02",18,"7.63","42.64","19.31","33.95","33.30","73.20"
"2025-07-02",19,"7.63",,"17.96","30.60","31.02","81.77"
"2025-07-02",20,"10.31",,"18.39","30.39","28.98","89.97"
"2025-07-02",21,"10.29",,"20.29","34.18","29.42","89.11"
"2025-07-02",22,"10.28",,"19.98","33.59","29.46","88.09"
"2025-07-02",23,"7.79",,"19.88","33.34","29.20","88.35"
"2025-07-03",0,"7.83",,"20.34","33.93","28.89","89.82"
"2025-07-03",1,"7.73",,"19.32","32.16","28.88","88.88"
"2025-07-03",2,"7.73",,"20.05","33.67","28.88","87.39"
"2025-07-03",3,"7.73",,"17.48","29.02","28.61","88.05"
