"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"27.15","94.33","58.38","114.04","28.61","91.69"
"2025-07-01",1,"27.70","92.48","52.94","103.53","28.49","92.81"
"2025-07-01",2,"24.48","89.94","47.98","89.88","28.35","93.22"
"2025-07-01",3,"24.76","86.29","39.91","75.44","28.36","93.21"
"2025-07-01",4,"24.29","81.28","37.12","69.47","28.17","93.48"
"2025-07-01",5,"23.45","82.51","37.01","68.81","28.01","93.81"
"2025-07-01",6,"25.80","87.87","35.05","66.46","28.12","93.68"
"2025-07-01",7,"27.91","75.94","33.48","64.80","28.97","91.02"
"2025-07-01",8,"30.39","69.54","35.83","69.47","29.86","87.24"
"2025-07-01",9,"35.47","62.30","39.03","74.11","31.42","82.00"
"2025-07-01",10,"37.07","62.70","37.78","72.45","31.73","81.05"
"2025-07-01",11,"35.71","60.28","39.74","76.06","32.03","79.13"
"2025-07-01",12,"36.62","71.19","43.11","82.77","31.87","81.84"
"2025-07-01",13,"37.36","63.74","44.05","85.39","32.90","78.33"
"2025-07-01",14,"37.87","85.14","39.23","73.88","31.04","85.55"
"2025-07-01",15,"34.88","79.99","39.39","72.10","30.50","88.09"
"2025-07-01",16,"31.13","89.16","42.15","79.96","29.49","94.98"
"2025-07-01",17,"31.50","79.42","45.13","87.29","30.08","90.72"
"2025-07-01",18,"24.23","74.03","46.49","84.31","28.66","91.19"
"2025-07-01",19,"28.46","94.29","63.75","120.25","28.38","96.04"
"2025-07-01",20,"27.52","91.76","63.63","119.18","28.52","94.63"
"2025-07-01",21,"26.52","93.36","64.64","122.65","28.48","93.08"
"2025-07-01",22,"25.33","91.73","59.89","114.78","28.27","93.74"
"2025-07-01",23,"25.48","89.47","55.89","108.68","28.22","93.12"
"2025-07-02",0,"23.93","85.75","68.15","126.88","27.96","94.50"
"2025-07-02",1,"19.86","93.52","92.36","182.88","27.85","95.09"
"2025-07-02",2,"22.35","86.87","53.56","102.42","27.70","95.92"
"2025-07-02",3,"23.07","86.93","56.91","107.59","27.58","96.63"
"2025-07-02",4,"25.37","95.09","63.94","120.17","27.43","98.66"
"2025-07-02",5,"32.81","96.14","79.36","149.00","27.25","99.00"
"2025-07-02",12,"57.40","23.81","28.52","56.69","34.40","72.48"
"2025-07-02",13,"54.71","16.70","26.99","50.40","34.83","71.66"
"2025-07-02",15,"56.70","14.54","25.71","47.48","35.02","69.28"
"2025-07-03",10,"98.25","4.21","30.76","65.42","37.91","72.61"
"2025-07-03",11,"73.63","4.85","28.16","55.62","33.95","74.06"
"2025-07-03",12,"57.74","11.95","25.91","49.29","33.66","75.34"
"2025-07-03",13,"46.53","24.52","28.04","53.38","32.81","78.43"
"2025-07-03",14,"44.61","14.42","24.09","44.45","33.35","74.05"
"2025-07-03",15,"44.88","23.55","25.66","45.69","32.77","75.94"
"2025-07-03",16,"41.63","75.32","35.53","66.42","30.02","88.80"
"2025-07-03",17,"34.17","93.81","37.22","75.94","29.11","92.92"
"2025-07-03",18,"38.70","89.11","37.92","69.19","29.42","94.89"
"2025-07-03",19,"37.62","72.73","42.20","80.98","29.03","94.06"
"2025-07-03",20,"31.87","62.61","44.78","82.54","29.04","92.44"
"2025-07-03",21,"31.07","62.77","40.89","75.44","29.01","92.13"
"2025-07-03",22,"30.97","63.23","40.89","77.32","28.93","92.14"
"2025-07-03",23,"31.81","62.07","42.24","79.32","28.91","92.39"
"2025-07-04",0,"29.29","65.62","41.47","79.02","28.75","93.13"
"2025-07-04",1,"31.22","71.25","51.35","97.91","28.77","93.73"
"2025-07-04",2,"29.18","73.15","50.70","96.27","28.70","94.57"
"2025-07-04",3,"31.49","63.33","50.25","95.59","28.54","95.30"
