"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"9.29","2.40","31.71","65.21","37.09","90.71"
"2025-07-01",1,"8.97","2.80","32.77","62.06","27.38","90.79"
"2025-07-01",2,"8.46","3.21","36.81","69.04","27.33","90.58"
"2025-07-01",3,"8.19","3.27","39.04","72.91","27.15","94.70"
"2025-07-01",4,"7.95","3.45","38.42","71.91","27.11","90.36"
"2025-07-01",5,"7.68","4.45","37.26","69.89","27.01","90.09"
"2025-07-01",6,"7.61","3.33","37.13","69.64","27.02","90.17"
"2025-07-01",7,"7.88","3.59","36.47","68.36","27.34","89.77"
"2025-07-01",8,"8.10","4.47","33.70","63.13","27.73","88.81"
"2025-07-01",10,"14.22","7.56","29.01","53.51","30.09","82.03"
"2025-07-01",11,"15.01","14.77","30.24","56.74","31.23","80.73"
"2025-07-01",12,"21.02","19.46","33.43","62.36","34.21","74.09"
"2025-07-01",13,"24.92","20.40","34.02","62.79","35.30","71.01"
"2025-07-01",14,"30.08","22.75","34.42","62.99","35.78","68.72"
"2025-07-01",15,"29.43","25.73","36.99","68.33","34.52","72.78"
"2025-07-01",16,"24.79","11.22","36.88","68.38","33.08","76.85"
"2025-07-01",17,"25.50","12.24","34.26","63.74","33.11","76.49"
"2025-07-01",18,"19.41","5.55","37.95","70.28","31.34","80.40"
"2025-07-01",19,"16.48","3.20","39.72","73.02","30.33","86.72"
"2025-07-01",20,"14.81","1.70","38.96","72.13","29.45","84.11"
"2025-07-01",21,"13.70","1.71","38.28","71.05","28.90","85.12"
"2025-07-01",22,"12.79","2.04","38.11","70.96","28.42","86.52"
"2025-07-01",23,"12.10","2.17","38.36","71.58","28.01","87.63"
"2025-07-02",0,"11.52","2.09","37.81","70.68","27.69","88.39"
"2025-07-02",1,"10.91","1.78","37.63","70.44","27.53","88.70"
"2025-07-02",2,"10.55","2.48","38.18","71.41","27.46","91.53"
"2025-07-02",3,"10.16","2.44","37.48","70.42","27.44","89.28"
"2025-07-02",4,"9.91","2.59","37.25","70.14","27.42","89.25"
"2025-07-02",5,"9.47","2.90","35.52","67.25","27.26","89.42"
"2025-07-02",6,"9.21","2.60","35.18","66.68","27.16","89.67"
"2025-07-02",7,"9.69","2.52","33.44","63.29","28.02","87.89"
"2025-07-02",8,"11.05","4.93","32.58","65.56","37.45","88.44"
"2025-07-02",9,"12.47","8.66","28.58","54.49","30.60","81.38"
"2025-07-02",10,"15.49","12.75","27.50","56.36","40.35","75.32"
"2025-07-02",11,"19.77","18.11","24.73","47.64","34.62","70.44"
"2025-07-02",12,"23.01","18.19","23.79","46.12","35.39","68.91"
"2025-07-02",13,"26.38","19.57","24.43","47.08","35.85","67.89"
"2025-07-02",14,"26.20","11.47","24.82","47.71","33.90","74.81"
"2025-07-02",15,"27.00","17.01","25.02","48.01","33.44","74.72"
"2025-07-02",16,"23.96","8.29","24.22","46.71","32.91","77.02"
"2025-07-02",17,"19.59","6.20","19.80","38.67","30.29","82.34"
"2025-07-02",18,"17.06","1.56","20.85","39.76","29.38","88.61"
"2025-07-02",19,"15.88","2.10","23.68","45.00","29.52","85.83"
"2025-07-02",20,"14.20","1.72","28.11","53.40","28.64","88.75"
"2025-07-02",21,"13.24","1.77","27.73","52.46","28.22","89.32"
"2025-07-02",22,"12.24","1.14","26.91","51.20","28.14","89.58"
"2025-07-02",23,"11.23","1.91","27.64","52.76","27.98","89.79"
"2025-07-03",0,"10.60","2.19","25.52","49.13","27.92","89.95"
"2025-07-03",1,"10.14","3.13","24.63","47.84","27.90","89.95"
"2025-07-03",2,"9.94","2.62","25.79","49.93","27.95","90.27"
"2025-07-03",3,"9.69","2.84","27.76","53.34","27.96","90.42"
"2025-07-03",4,"9.36","3.17","28.86","55.28","27.84","90.40"
"2025-07-03",5,"8.84","3.40","35.82","67.53","27.51","90.11"
"2025-07-03",6,"8.61","3.54","36.67","68.83","27.39","90.16"
"2025-07-03",7,"9.02","2.58","36.96","73.24","35.69","89.47"
"2025-07-03",8,"10.53","3.90","33.11","66.31","37.25","85.85"
"2025-07-03",9,"13.26","9.37","28.11","53.44","31.67","85.53"
"2025-07-03",10,"16.69","14.52","27.92","52.56","33.07","76.07"
"2025-07-03",11,"19.38","14.90","29.44","55.73","33.33","75.78"
"2025-07-03",12,"24.20","16.66","32.03","60.02","35.32","71.10"
"2025-07-03",13,"28.90","19.50","31.52","58.96","35.85","69.96"
"2025-07-03",14,"34.69","27.52","27.37","49.36","36.09","67.91"
"2025-07-03",15,"22.54","11.28","22.68","41.62","31.29","79.36"
"2025-07-03",16,"19.52","4.29","21.76","40.20","30.77","81.20"
"2025-07-03",17,"17.60","2.97","22.70","43.43","30.20","83.25"
"2025-07-03",18,"15.65","1.34","24.46","46.13","29.45","85.97"
"2025-07-03",19,"14.28","1.21","23.88","45.15","28.82","87.18"
"2025-07-03",20,"13.38","1.04","25.66","48.42","28.41","88.68"
"2025-07-03",21,"12.73","1.02","25.16","47.27","28.26","91.70"
"2025-07-03",22,"12.12","1.93","25.43","48.43","28.10","89.43"
"2025-07-03",23,"11.54","2.00","26.59","50.92","28.03","89.56"
"2025-07-04",0,"10.86","2.27","26.03","49.88","27.88","91.82"
"2025-07-04",1,"10.41","2.51","28.11","53.93","27.72","90.00"
"2025-07-04",2,"10.01","2.56","26.70","51.50","27.58","89.93"
"2025-07-04",3,"9.69","3.01","26.20","50.66","27.55","89.91"
"2025-07-04",4,"9.43","3.09","26.36","50.89","27.55","89.99"
"2025-07-04",5,"9.36","3.08","26.04","50.55","27.64","90.06"
"2025-07-04",6,"9.17","3.09","26.42","51.17","27.59","90.16"
"2025-07-04",7,"9.80","2.69","27.99","53.72","28.28","89.08"
"2025-07-04",8,"11.22","4.90","30.71","58.15","29.49","86.12"
"2025-07-04",9,"14.83","7.97","33.16","62.14","31.52","80.54"
"2025-07-04",10,"18.98","13.66","35.69","65.93","32.66","77.11"
"2025-07-04",11,"26.58","20.67","36.53","67.18","35.22","69.37"
"2025-07-04",12,"31.39","22.98","36.76","68.09","35.10","71.04"
"2025-07-04",13,"28.95","17.55","37.40","69.21","33.16","75.84"
"2025-07-04",14,"24.54","9.01","38.49","71.38","32.23","83.88"
"2025-07-04",15,"20.05","4.08","39.35","72.98","30.62","83.73"
"2025-07-04",16,"16.30","2.21","43.79","80.81","28.96","88.03"
"2025-07-04",17,"14.21","2.18","33.93","63.98","27.95","88.77"
"2025-07-04",18,"12.36","2.07","24.14","46.05","27.03","89.25"
"2025-07-04",19,"11.13","1.60","24.74","46.79","27.08","91.56"
"2025-07-04",20,"10.15","2.21","25.28","48.58","27.09","89.47"
"2025-07-04",21,"9.57","2.67","26.25","50.53","27.11","89.71"
"2025-07-04",22,"9.09","2.95","26.18","50.61","27.12","89.73"
"2025-07-04",23,"8.94","3.03","27.06","52.21","27.14","89.70"
"2025-07-05",0,"8.65","3.20","29.77","56.93","27.11","89.77"
"2025-07-05",1,"8.33","3.09","31.01","59.02","27.05","89.85"
"2025-07-05",2,"8.11","3.09","28.68","55.11","26.95","90.07"
"2025-07-05",3,"8.08","3.09","26.91","52.09","26.99","90.22"
"2025-07-05",4,"7.88","3.27","26.85","52.07","26.90","90.27"
"2025-07-05",5,"7.72","3.10","28.30","58.81","34.76","90.59"
"2025-07-05",6,"7.61","2.91","28.89","55.55","26.95","90.36"
"2025-07-05",7,"8.21","2.46","29.89","57.11","27.59","89.23"
"2025-07-05",8,"9.38","5.60","30.93","58.64","28.59","86.46"
"2025-07-05",9,"11.63","6.62","29.48","56.06","30.04","82.47"
"2025-07-05",10,"14.34","13.81","28.35","53.95","30.88","80.13"
"2025-07-05",11,"19.68","13.81","30.13","56.90","33.08","75.88"
"2025-07-05",12,"21.31","16.09","31.86","60.10","32.09","83.86"
"2025-07-05",13,"18.75","9.64","30.25","56.88","30.28","82.78"
"2025-07-05",14,"17.68","6.16","28.03","52.77","30.03","83.63"
"2025-07-05",15,"22.32","9.90","25.86","48.66","31.96","77.96"
"2025-07-05",16,"29.39","22.58","25.72","48.86","33.23","74.27"
"2025-07-05",17,"25.80","13.86","26.04","48.19","32.51","76.56"
"2025-07-05",18,"22.52","10.86","27.02","50.21","31.48","79.77"
"2025-07-05",19,"17.52","2.76","30.27","65.60","45.44","84.59"
"2025-07-05",20,"15.17","1.52","30.32","57.02","28.73","86.67"
"2025-07-05",21,"13.95","0.98","30.34","57.30","28.23","87.95"
"2025-07-05",22,"13.03","1.23","31.64","59.84","27.95","88.72"
"2025-07-05",23,"12.19","1.50","32.99","62.13","27.76","88.92"
"2025-07-06",0,"11.63","1.98","32.86","66.02","35.61","88.91"
"2025-07-06",1,"11.18","2.22","32.55","61.51","27.53","89.13"
"2025-07-06",2,"10.57","2.33","32.33","61.20","27.39","89.42"
"2025-07-06",3,"10.10","2.31","32.60","61.70","27.26","89.80"
"2025-07-06",4,"9.73","2.17","32.06","60.90","27.18","90.06"
"2025-07-06",5,"9.35","2.63","29.85","57.10","27.16","90.01"
"2025-07-06",6,"9.06","2.52","26.43","51.26","27.07","92.29"
"2025-07-06",7,"9.59","2.54","26.71","51.48","27.63","89.36"
"2025-07-06",8,"11.70","4.13","28.47","53.35","29.68","84.74"
"2025-07-06",9,"14.42","8.82","30.20","55.57","31.25","80.73"
"2025-07-06",10,"17.11","12.21","32.35","58.93","31.89","78.96"
"2025-07-06",11,"19.73","12.26","34.08","62.27","32.33","78.39"
"2025-07-06",12,"23.55","14.82","34.77","63.96","33.74","74.20"
"2025-07-06",13,"31.27","20.89","35.57","65.46","39.79","75.92"
"2025-07-06",14,"31.46","23.52","33.34","62.07","34.87","70.16"
"2025-07-06",15,"24.77","14.49","31.94","59.13","32.30","75.83"
"2025-07-06",16,"14.69","9.26","28.68","48.94","29.50","84.63"
"2025-07-06",17,"16.05","1.93","27.62","49.75","29.57","87.63"
"2025-07-06",18,"14.38","2.57","28.77","53.30","29.13","84.68"
"2025-07-06",19,"13.27","2.21","27.50","52.01","28.41","86.16"
"2025-07-06",20,"12.44","2.27","29.79","56.47","28.07","87.97"
"2025-07-06",21,"12.31","1.53","30.33","57.53","28.12","88.36"
"2025-07-06",22,"11.91","1.80","31.57","59.58","27.96","88.70"
"2025-07-06",23,"11.38","2.06","31.81","60.07","27.84","88.90"
"2025-07-07",0,"11.08","2.25","30.34","57.47","27.73","88.97"
"2025-07-07",1,"10.66","2.31","30.13","57.17","27.65","89.24"
"2025-07-07",2,"10.18","2.41","28.99","55.33","27.66","89.33"
