"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"0.42","6.64","29.86","51.00","24.41","79.83"
"2025-07-01",1,"0.35","6.86","20.62","35.06","24.19","80.24"
"2025-07-01",2,"0.42","5.72","23.88","40.50","24.14","79.73"
"2025-07-01",3,"0.36","13.27","24.36","41.61","23.98","80.97"
"2025-07-01",4,"0.41","17.88","26.07","44.47","23.48","84.74"
"2025-07-01",5,"0.27","15.20","21.48","36.35","23.22","86.08"
"2025-07-01",6,"0.26","16.06","24.98","42.30","22.93","87.17"
"2025-07-01",7,"0.35","13.71","25.60","43.35","23.32","86.60"
"2025-07-01",8,"0.66","6.37","26.39","44.86","24.27","83.21"
"2025-07-01",9,"1.15","11.78","28.75","50.60","26.21","78.42"
"2025-07-01",10,"2.39","29.48","29.88","53.56","28.82","73.85"
"2025-07-01",11,"3.50","58.44","30.85","54.10","30.92","67.47"
"2025-07-01",12,"2.65","45.01","31.71","55.23","31.07","68.42"
"2025-07-01",13,"0.70","20.54","29.82","51.72","28.96","75.84"
"2025-07-01",14,"1.02","10.09","29.88","52.06","29.14","74.23"
"2025-07-01",15,"1.42","23.78","27.75","48.55","26.95","77.97"
"2025-07-01",16,"0.79","63.02","25.12","42.85","23.70","84.52"
"2025-07-01",17,"0.39","41.99","23.21","39.61","24.80","82.39"
"2025-07-01",18,"0.70","19.52","27.27","49.08","25.57","79.46"
"2025-07-01",19,"0.28","31.40","27.78","48.91","24.43","82.53"
"2025-07-01",20,"0.28","35.52","27.05","47.99","23.96","82.59"
"2025-07-01",21,"0.29","29.67","27.13","47.56","23.95","82.68"
"2025-07-01",22,"0.29","27.45","28.00","47.58","23.35","85.44"
"2025-07-01",23,"0.35","24.35","24.48","41.26","22.93","86.12"
"2025-07-02",0,"0.41","14.14","24.92","41.99","22.79","85.70"
"2025-07-02",1,"0.36","11.99","26.48","44.79","22.39","87.13"
"2025-07-02",2,"0.41","17.84","23.45","39.58","22.11","88.57"
"2025-07-02",3,"0.30","12.09","23.16","39.00","22.00","88.83"
"2025-07-02",4,"0.35","9.13","27.14","45.80","21.98","89.08"
"2025-07-02",5,"0.35","10.48","23.26","39.27","22.02","89.09"
"2025-07-02",6,"0.43","16.02","26.83","46.02","22.44","88.10"
"2025-07-02",7,"2.18","19.34","28.35","48.99","23.21","86.67"
"2025-07-02",8,"6.94","9.55","24.97","43.08","24.78","82.77"
"2025-07-02",9,"3.51","19.68","27.42","47.90","26.26","79.23"
"2025-07-02",10,"1.77","21.84","26.55","45.90","27.00","77.39"
"2025-07-02",11,"1.16","15.17","27.37","47.16","28.29","76.17"
"2025-07-02",12,"0.56","20.17","28.60","49.15","29.00","74.96"
"2025-07-02",13,"0.56","20.06","30.92","52.85","30.54","71.88"
"2025-07-02",14,"0.77","17.26","30.25","51.79","29.52","73.23"
"2025-07-02",15,"0.97","19.43","31.12","53.91","29.56","72.88"
"2025-07-02",16,"2.17","48.98","32.43","56.05","30.88","69.44"
"2025-07-02",17,"1.90","39.51","33.98","58.72","30.40","71.35"
"2025-07-02",18,"1.55","48.30","27.63","46.82","25.36","82.94"
"2025-07-02",19,"1.17","55.78","26.50","44.74","24.06","85.61"
"2025-07-02",20,"0.60","50.62","27.51","46.62","23.27","86.71"
"2025-07-02",21,"0.23","37.50","26.74","46.06","23.29","85.58"
"2025-07-02",22,"0.28","23.79","26.47","45.91","23.38","85.01"
"2025-07-02",23,"0.35","15.29","24.23","41.77","23.35","83.50"
