"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"9.74","11.20","20.77","34.96","27.73","92.97"
"2025-07-01",1,"9.05","10.77","20.24","33.99","27.61","92.97"
"2025-07-01",2,"8.62","9.72","18.95","31.60","27.54","92.87"
"2025-07-01",3,"8.55","9.25","18.36","30.63","27.49","92.79"
"2025-07-01",4,"8.57","10.11","18.14","30.27","27.42","93.19"
"2025-07-01",5,"8.70","10.18","17.85","29.76","27.32","93.53"
"2025-07-01",6,"8.77","11.10","17.55","29.29","27.44","93.27"
"2025-07-01",7,"10.45","10.11","17.73","29.52","28.75","89.09"
"2025-07-01",8,"12.10","8.00","17.86","29.62","29.99","84.35"
"2025-07-01",9,"12.45","5.99","17.64","29.04","31.98","77.31"
"2025-07-01",10,"25.04","6.21","27.61","46.25","33.75","70.44"
"2025-07-01",11,"20.94","6.04","21.12","35.00","34.87","66.04"
"2025-07-01",12,"12.13","15.05","18.01","29.77","32.58","75.44"
"2025-07-01",13,"16.04","12.13","18.20","30.14","31.92","76.32"
"2025-07-01",14,"13.06","14.19","17.95","29.83","30.93","80.50"
"2025-07-01",15,"10.97","11.45","18.25","30.18","32.12","77.41"
"2025-07-01",16,"11.10","8.60","18.23","30.08","33.66","73.90"
"2025-07-01",17,"10.22","11.64","17.86","29.54","31.51","78.91"
"2025-07-01",18,"10.63","13.21","17.96","29.88","30.91","81.05"
"2025-07-01",19,"11.05","13.47","19.18","32.12","30.20","82.49"
"2025-07-01",20,"10.68","16.09","29.01","52.02","29.42","85.25"
"2025-07-01",21,"10.13","15.60","56.52","107.61","29.79","86.19"
"2025-07-01",22,"9.12","11.46","55.17","101.71","28.75","86.56"
"2025-07-01",23,"9.31","12.29","57.13","104.33","29.30","88.20"
"2025-07-02",0,"7.93","10.45","47.96","87.59","28.34","87.93"
"2025-07-02",1,"7.60","10.71","46.33","83.11","27.87","89.70"
"2025-07-02",2,"7.71","10.40","47.52","84.18","27.68","90.50"
"2025-07-02",3,"7.63","10.36","50.88","90.16","27.53","91.96"
"2025-07-02",4,"8.19","10.35","43.50","77.48","27.38","92.61"
"2025-07-02",5,"7.47","10.04","40.27","71.62","27.22","93.04"
"2025-07-02",6,"8.40","10.51","39.23","70.31","26.81","93.31"
"2025-07-02",7,"8.41","9.54","37.82","68.13","28.20","90.11"
"2025-07-02",8,"9.28","8.24","34.40","62.56","29.69","85.31"
"2025-07-02",9,"10.88","3.71","29.45","56.20","32.79","73.45"
"2025-07-02",10,"30.28","7.09","67.75","123.43","34.01","68.93"
