"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"3.61","7.45","19.53","35.48","28.23","86.53"
"2025-07-01",1,"3.61",,"18.39","32.92","28.18","86.33"
"2025-07-01",2,"3.58",,"18.58","33.41","28.00","86.97"
"2025-07-01",6,"3.57","11.99","19.66","34.69","28.10","88.15"
"2025-07-01",7,"3.86","12.66","20.00","34.38","29.23","87.78"
"2025-07-01",8,"4.65","10.17","20.21","34.06","31.75","79.56"
"2025-07-01",9,"6.28","6.46","20.89","35.26","35.42","68.13"
"2025-07-01",10,"9.07","2.67","21.83","36.87","37.21","59.95"
"2025-07-01",11,"6.79",,"20.46","34.47","36.69","59.73"
"2025-07-01",12,"6.20",,"18.74","31.41","35.43","63.62"
"2025-07-01",13,"5.60",,"18.64","31.36","36.09","62.69"
"2025-07-01",14,"5.67",,"18.07","29.90","36.83","59.86"
"2025-07-01",15,"4.87",,"18.56","30.98","34.19","68.93"
"2025-07-01",16,"4.72",,"18.87","31.95","31.16","78.75"
"2025-07-01",17,,,"18.57","32.54","28.68","88.09"
"2025-07-01",18,,,"17.85","30.35","29.28","87.86"
"2025-07-01",19,,,"17.99","30.37","29.36","86.17"
"2025-07-01",20,"3.19","18.32","19.17","32.63","27.79","90.68"
"2025-07-01",21,,,"19.00","33.04","28.21","89.97"
"2025-07-01",22,,,"20.04","36.49","28.18","89.97"
"2025-07-01",23,,,"20.59","38.24","28.09","90.42"
"2025-07-02",0,,,"22.44","40.87","27.84","90.44"
"2025-07-02",1,,,"21.04","38.70","27.39","90.68"
"2025-07-02",2,,,"20.24","38.16","27.09","90.66"
"2025-07-02",3,,,"21.05","40.13","27.13","90.45"
"2025-07-02",4,,,"20.52","38.38","27.02","90.64"
"2025-07-02",5,,,"21.06","39.11","27.17","90.52"
"2025-07-02",6,,,"21.25","40.30","27.24","90.18"
"2025-07-02",7,,,"20.53","37.87","28.18","89.11"
"2025-07-02",8,,,"21.89","38.44","30.12","84.34"
"2025-07-02",9,,,"21.37","36.25","33.53","70.22"
"2025-07-02",10,,,"21.18","35.74","35.19","65.36"
"2025-07-02",11,,,"18.43","30.71","34.03","67.91"
"2025-07-02",12,,,"18.68","31.44","34.22","69.53"
"2025-07-02",13,,,"19.05","31.86","35.44","66.67"
"2025-07-02",14,,,"18.99","31.40","36.38","62.60"
"2025-07-02",15,,,"18.40","30.52","33.87","67.65"
"2025-07-02",16,,,"19.83","32.97","32.59","71.88"
"2025-07-02",17,,,"20.15","33.61","31.53","76.39"
"2025-07-02",18,,,"20.28","33.95","31.00","78.38"
"2025-07-02",19,,,"20.19","34.05","30.26","80.11"
"2025-07-02",20,"3.86","11.32","20.72","35.33","29.02","84.83"
"2025-07-02",21,"3.73",,"21.16","36.86","28.27","86.76"
"2025-07-02",22,"3.61",,"20.55","37.06","28.17","86.44"
"2025-07-02",23,"3.55","12.75","20.43","37.66","28.20","85.64"
"2025-07-03",0,"3.50","12.46","21.70","41.68","28.20","85.92"
"2025-07-03",1,,"12.70","22.28","41.10","28.10","87.06"
"2025-07-03",2,"2.90","12.57","21.07","36.84","27.79","88.22"
"2025-07-03",3,"3.13","14.40","19.08","32.59","27.12","90.35"
"2025-07-03",4,"3.10","13.51","20.07","34.68","27.33","90.77"
"2025-07-03",5,"2.73","7.41","19.42","34.27","27.37","90.43"
