"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"5.64","20.32","43.84","79.03","27.49","89.13"
"2025-07-01",1,"4.51","17.58","40.69","73.53","27.43","89.08"
"2025-07-01",2,"4.14","17.53","37.72","68.22","27.38","89.12"
"2025-07-01",3,"4.39","16.45","35.07","63.23","27.38","89.02"
"2025-07-01",4,"4.41","16.89","33.42","60.20","27.24","89.34"
"2025-07-01",5,"4.23","16.35","32.42","58.45","27.28","89.27"
"2025-07-01",6,"4.95","18.15","31.48","56.78","27.39","89.28"
"2025-07-01",7,"5.17","17.71","33.92","60.57","28.29","87.24"
"2025-07-01",8,"5.10","14.20","32.65","57.82","29.22","83.86"
"2025-07-01",9,"4.95","14.93","29.73","52.28","29.38","83.78"
"2025-07-01",10,"5.16","6.51","28.36","49.39","31.56","74.71"
"2025-07-01",11,"5.67","3.15","30.63","53.31","33.04","69.40"
"2025-07-01",12,"5.41","4.44","32.21","56.51","32.16","69.65"
"2025-07-01",13,"5.20","22.05","35.74","62.74","29.23","82.71"
"2025-07-01",14,"5.29","22.42","35.81","62.49","29.03","83.77"
"2025-07-01",15,"5.70","14.36","35.44","61.52","31.48","76.95"
"2025-07-01",16,"5.44","9.16","33.39","58.18","31.29","75.86"
"2025-07-01",17,"5.02","14.53","32.76","57.42","30.22","79.15"
"2025-07-01",18,"5.26","16.00","34.18","60.85","29.94","80.75"
"2025-07-01",19,"5.18","17.59","38.97","69.56","29.46","81.22"
"2025-07-01",20,"5.14","19.00","42.36","76.14","28.84","83.11"
"2025-07-01",21,"5.11","16.61","42.45","76.42","28.78","82.47"
"2025-07-01",22,"5.33","18.40","42.33","76.46","28.54","83.76"
"2025-07-01",23,"4.90","17.00","39.65","71.76","28.32","83.75"
"2025-07-02",0,"4.53","18.96","38.88","70.61","28.09","84.20"
"2025-07-02",1,"4.58","21.08","38.57","70.21","27.77","85.89"
"2025-07-02",2,"5.72","18.69","40.16","73.02","27.44","88.19"
"2025-07-02",3,"5.28","18.76","31.94","57.77","27.31","88.63"
"2025-07-02",4,"5.09","19.60","28.12","51.13","27.16","88.88"
"2025-07-02",5,"4.96","17.70","25.63","46.96","27.04","89.04"
"2025-07-02",6,"5.05","18.52","26.07","47.75","27.09","88.88"
"2025-07-02",7,"5.11","14.43","28.80","52.49","28.01","86.79"
"2025-07-02",8,"5.22","13.64","26.57","48.49","29.18","83.37"
"2025-07-02",9,"4.96","4.54","24.15","43.45","31.79","72.80"
"2025-07-02",10,"5.16","6.16","23.48","42.06","31.55","72.48"
"2025-07-02",11,"6.00","2.77","23.36","41.20","34.47","63.97"
"2025-07-02",12,"6.63","2.68","23.56","41.53","35.28","61.72"
"2025-07-02",13,"6.59","6.28","23.58","41.55","33.79","65.06"
"2025-07-02",14,"6.89","3.53","23.47","41.22","34.97","61.62"
"2025-07-02",15,"6.84","11.70","23.15","40.60","33.17","67.39"
"2025-07-02",16,"6.92","16.40","23.33","42.17","32.70","70.68"
"2025-07-02",17,"6.30","24.07","21.21","37.74","30.27","81.29"
"2025-07-02",18,"4.88","29.41","17.94","32.05","27.68","87.48"
"2025-07-02",19,"5.13","25.03","19.14","33.46","27.80","87.44"
"2025-07-02",20,"5.05","21.37","20.93","37.23","27.73","88.31"
"2025-07-02",21,"5.57","20.20","25.59","45.53","27.71","88.63"
"2025-07-02",22,"6.62","19.32","29.57","53.70","27.84","88.75"
"2025-07-02",23,"6.43","16.18","26.99","49.49","27.88","88.73"
"2025-07-03",0,"5.79","9.39","26.73","48.91","27.83","88.46"
"2025-07-03",1,"5.64","9.06","25.93","47.86","27.65","88.61"
"2025-07-03",2,"6.14","16.91","28.41","52.27","27.45","88.97"
"2025-07-03",3,"6.15","17.73","26.16","47.94","27.51","89.69"
"2025-07-03",4,"5.70","18.23","27.04","49.42","27.50","89.72"
"2025-07-03",5,"5.32","15.29","28.93","52.79","27.48","89.50"
"2025-07-03",6,"4.93","15.21","33.95","60.87","27.59","89.35"
"2025-07-03",7,"5.51","17.11","36.63","65.26","28.50","87.22"
"2025-07-03",8,"5.32","8.97","27.78","49.43","30.48","79.28"
"2025-07-03",9,"5.29","6.03","24.02","42.63","31.83","73.13"
"2025-07-03",10,"5.62","4.93","23.10","40.42","32.77","70.41"
"2025-07-03",11,"6.16","2.52","21.25","36.72","34.08","65.76"
"2025-07-03",12,"6.39","3.95","21.21","36.65","34.08","65.86"
"2025-07-03",13,"6.77","3.85","21.05","36.23","34.91","62.72"
"2025-07-03",14,"6.62","9.78","22.77","40.26","33.40","67.69"
"2025-07-03",15,"6.06","15.46","20.32","36.02","31.50","72.11"
"2025-07-03",16,"5.77","21.74","21.94","38.68","29.97","78.03"
"2025-07-03",17,"5.70","25.09","21.92","38.83","28.67","86.46"
"2025-07-03",18,"5.48","20.59","26.03","45.95","28.76","87.38"
"2025-07-03",19,"5.34","11.85","37.95","67.26","28.64","86.91"
"2025-07-03",20,"5.75","15.99","41.73","74.75","28.47","85.97"
"2025-07-03",21,"5.48","19.36","40.62","73.22","28.48","85.96"
"2025-07-03",22,"5.28","19.04","33.45","60.70","28.52","85.42"
"2025-07-03",23,"5.22","19.00","32.10","58.12","28.40","85.84"
"2025-07-04",0,"5.14","20.41","34.74","64.01","28.23","86.17"
"2025-07-04",1,"4.72","18.20","36.63","67.25","28.22","86.48"
"2025-07-04",2,"4.71","21.20","39.86","72.98","28.13","87.70"
"2025-07-04",3,"4.46","16.17","37.57","68.28","27.94","87.81"
"2025-07-04",4,"4.75","18.67","33.35","60.22","27.61","88.00"
"2025-07-04",5,"5.15","19.70","33.89","61.27","27.49","88.28"
"2025-07-04",6,"5.19","16.49","35.24","63.83","27.71","88.31"
"2025-07-04",7,"5.62","16.93","39.26","71.56","28.76","85.31"
"2025-07-04",8,"5.73","8.90","46.14","82.82","30.42","78.84"
