"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,,,"31.50","54.86","27.68","95.14"
"2025-07-01",1,,,"29.70","51.66","27.82","95.23"
"2025-07-01",2,,,"28.18","48.86","27.82","95.13"
"2025-07-01",3,,,"26.25","45.50","27.79","95.28"
"2025-07-01",4,,,"25.89","44.80","27.76","95.33"
"2025-07-01",5,,,"25.39","44.07","27.73","95.69"
"2025-07-01",6,,,"25.73","45.40","28.00","95.28"
"2025-07-01",7,,,"26.03","44.90","28.25","93.83"
"2025-07-01",8,,,"25.52","43.97","29.20","91.56"
"2025-07-01",9,,,"22.79","38.81","30.71","85.03"
"2025-07-01",10,,,"23.95","41.32","31.96","79.31"
"2025-07-01",11,,,"26.17","45.42","33.42","74.00"
"2025-07-01",12,,,"26.77","46.61","31.08","80.57"
"2025-07-01",13,,,"27.61","47.16","29.23","90.69"
"2025-07-01",14,,,"27.86","47.30","29.57","90.34"
"2025-07-01",15,,,"25.67","43.63","31.79","82.14"
"2025-07-01",16,,,"25.39","43.54","30.88","84.31"
"2025-07-01",17,,,"25.93","44.70","30.44","86.64"
"2025-07-01",18,,,"29.77","51.75","30.32","87.67"
"2025-07-01",19,,,"34.95","60.87","29.63","88.77"
"2025-07-01",20,,,"42.66","74.10","29.23","89.97"
"2025-07-01",21,,,"37.65","66.30","29.02","91.09"
"2025-07-01",22,,,"32.16","56.04","28.76","90.25"
"2025-07-01",23,,,"30.78","53.66","28.59","91.10"
"2025-07-02",0,,,"33.49","58.04","28.13","93.75"
"2025-07-02",1,,,"29.83","51.91","27.81","94.90"
"2025-07-02",2,,,"27.32","47.64","27.77","94.75"
"2025-07-02",3,,,"22.82","39.72","27.65","95.14"
"2025-07-02",4,,,"21.53","38.44","27.52","95.44"
"2025-07-02",5,,,"20.89","36.53","27.40","95.59"
"2025-07-02",6,,,"23.52","41.05","27.68","95.03"
"2025-07-02",7,,,"22.71","39.54","28.46","93.59"
"2025-07-02",8,,,"21.28","36.70","30.55","85.91"
"2025-07-02",9,,,"20.19","35.01","32.38","76.94"
"2025-07-02",10,,,"20.61","35.96","32.70","75.23"
"2025-07-02",11,,,"20.53","36.00","34.37","69.66"
"2025-07-02",12,,,"20.63","36.19","35.25","66.63"
"2025-07-02",13,,,"20.37","35.58","34.82","67.53"
"2025-07-02",14,,,"19.84","34.57","35.71","64.36"
"2025-07-02",15,,,"22.61","39.29","33.93","72.42"
"2025-07-02",16,,,"21.53","38.23","32.80","79.76"
"2025-07-02",17,,,"17.25","29.72","30.06","85.67"
