"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"7.77",,"77.81","85.19","28.12","86.72"
"2025-07-01",1,"7.77",,"77.30","85.27","28.04","87.10"
"2025-07-01",2,"7.76",,"59.85","67.01","27.95","87.48"
"2025-07-01",3,"7.78",,"49.72","56.80","27.50","88.61"
"2025-07-01",4,"7.78",,"47.57","54.72","27.57","88.92"
"2025-07-01",5,,,"43.34","50.61","27.48","89.42"
"2025-07-01",6,"7.75",,"37.95","45.42","27.76","88.47"
"2025-07-01",7,"9.61",,"35.54","43.80","29.08","84.61"
"2025-07-01",8,"12.08",,"36.71","45.72","30.02","81.50"
"2025-07-01",9,"12.83",,"41.40","50.45","30.51","80.08"
"2025-07-01",10,,,"47.65","56.37","30.13","82.33"
"2025-07-01",11,,,"52.31","61.86","32.28","76.56"
"2025-07-01",12,"16.29",,"54.05","63.24","31.89","76.81"
"2025-07-01",13,"17.90",,"55.66","65.25","33.22","72.84"
"2025-07-01",14,"17.92",,"60.13","69.67","33.37","71.83"
"2025-07-01",15,,,"58.92","68.31","32.47","74.50"
"2025-07-01",16,"16.24",,"61.63","71.22","31.89","77.19"
"2025-07-01",17,"19.86",,"73.45","82.41","29.39","86.08"
"2025-07-01",18,"14.76",,"85.43","94.35","29.19","87.97"
"2025-07-01",19,"14.16",,"85.12","94.00","29.36","86.67"
"2025-07-01",20,"11.94",,"77.76","86.50","29.04","86.10"
"2025-07-01",21,"12.04",,"74.19","82.50","28.78","86.28"
"2025-07-01",22,"7.89",,"71.47","78.97","28.54","84.98"
"2025-07-01",23,"8.19",,"67.36","74.88","28.34","85.89"
"2025-07-02",0,"7.74",,"56.03","63.73","28.17","85.86"
"2025-07-02",1,,,"53.90","60.91","27.98","86.83"
"2025-07-02",2,"7.78",,"52.88","60.98","27.81","87.64"
"2025-07-02",3,"7.78",,"53.31","60.40","27.75","88.64"
"2025-07-02",4,"7.78",,"53.01","59.66","27.67","89.60"
"2025-07-02",5,"7.80",,"43.84","50.93","27.70","89.47"
"2025-07-02",6,,,"63.88","71.50","27.81","89.19"
"2025-07-02",7,,,"53.61","60.82","28.55","86.95"
"2025-07-02",8,"11.90",,"39.76","46.94","30.17","82.29"
"2025-07-02",9,"13.56",,"32.34","40.17","31.45","78.56"
"2025-07-02",10,,,"22.37","31.83","31.72","76.97"
"2025-07-02",11,"15.85",,"20.37","29.86","33.42","71.92"
"2025-07-02",12,"18.07",,"25.30","34.92","33.28","72.31"
"2025-07-02",13,"17.09",,"24.58","33.80","33.42","71.26"
"2025-07-02",14,,,"20.78","30.86","34.53","67.32"
"2025-07-02",15,"20.98",,"23.70","32.97","33.96","70.06"
"2025-07-02",16,"17.65",,"14.12","22.61","33.11","71.43"
"2025-07-02",17,,,"20.63","29.41","31.66","77.83"
"2025-07-02",18,,,"22.72","31.29","28.55","88.27"
"2025-07-02",19,"10.35",,"19.44","27.94","28.25","89.45"
"2025-07-02",20,"9.97",,"24.12","32.86","28.19","88.53"
"2025-07-02",21,"10.56",,"30.59","39.25","28.24","89.37"
"2025-07-02",22,,,"38.09","46.81","28.27","89.33"
"2025-07-02",23,"10.14",,"35.84","44.25","28.26","88.33"
"2025-07-03",0,"8.87",,"29.35","37.20","28.17","88.83"
"2025-07-03",1,,,"31.84","39.03","27.96","89.67"
"2025-07-03",2,,,"42.22","50.16","27.85","90.12"
"2025-07-03",3,,,"49.33","56.35","27.84","90.27"
"2025-07-03",4,"7.78",,"51.80","58.80","27.84","90.42"
"2025-07-03",5,"7.78",,"54.29","60.96","27.74","90.95"
"2025-07-03",6,"7.78",,"52.90","59.57","27.79","90.75"
"2025-07-03",7,,,"49.45","56.47","28.69","87.98"
"2025-07-03",8,,,"30.64","39.40","30.52","82.86"
"2025-07-03",9,"11.28",,"25.21","34.55","31.59","78.49"
"2025-07-03",10,"13.73",,"31.42","40.38","31.61","78.83"
"2025-07-03",11,,,"26.24","35.18","32.01","77.67"
"2025-07-03",12,,,"16.74","24.81","32.16","75.58"
"2025-07-03",13,"13.19",,"15.85","25.16","34.38","69.74"
"2025-07-03",14,"19.55",,"25.40","33.11","34.32","69.64"
"2025-07-03",15,,,"49.82","59.06","33.28","72.67"
"2025-07-03",16,,,"50.96","60.38","31.77","76.89"
"2025-07-03",17,,,"61.09","70.20","30.43","81.11"
"2025-07-03",18,"12.57",,"50.28","59.24","30.16","82.41"
"2025-07-03",19,"12.08",,"41.10","49.75","29.55","83.81"
"2025-07-03",20,,,"33.41","41.86","29.15","85.00"
"2025-07-03",21,,,"38.99","48.75","29.14","85.10"
"2025-07-03",22,"10.33",,"46.12","54.54","28.94","85.69"
"2025-07-03",23,"12.48",,"48.41","56.80","28.77","86.39"
"2025-07-04",0,,,"51.35","59.67","28.62","87.38"
"2025-07-04",1,,,"57.89","66.25","28.71","87.76"
"2025-07-04",2,"7.73",,"55.94","64.24","28.54","88.23"
"2025-07-04",3,"7.76",,"43.27","51.70","28.36","88.14"
"2025-07-04",4,,,"42.08","50.57","28.44","88.05"
"2025-07-04",5,,,"40.20","48.95","28.26","87.82"
"2025-07-04",6,,,"42.14","50.66","28.19","88.21"
