"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"10.23","1.18","22.55","39.85","29.14","91.42"
"2025-07-01",1,"9.34","1.10","22.95","40.34","29.02","92.10"
"2025-07-01",2,"9.40","0.80","23.21","40.76","28.93","93.09"
"2025-07-01",3,"8.79","0.67","22.23","38.59","28.95","91.31"
"2025-07-01",4,"7.90","0.50","21.71","37.57","28.95","90.28"
"2025-07-01",5,"7.36","0.56","22.38","38.76","28.74","91.67"
"2025-07-01",6,"8.42","0.67","23.38","40.87","28.93","92.21"
"2025-07-01",7,"9.39","0.68","22.44","39.54","30.77","84.73"
"2025-07-01",8,"9.12","2.26","22.27","39.30","32.86","77.13"
"2025-07-01",9,"7.67","6.96","22.42","39.29","34.36","71.52"
"2025-07-01",10,"10.90","10.12","22.65","40.08","36.10","66.94"
"2025-07-01",11,"12.78","16.63","22.68","41.04","36.32","66.06"
"2025-07-01",12,"13.47","14.65","22.16","40.31","36.20","66.01"
"2025-07-01",13,"12.36","14.29","20.77","38.41","37.39","62.22"
"2025-07-01",14,"9.26","14.71","19.89","36.58","37.25","61.41"
"2025-07-01",15,"7.21","22.74","19.79","36.40","37.35","62.32"
"2025-07-01",16,"7.92","29.60","20.43","38.53","37.05","61.97"
"2025-07-01",17,"18.26","16.26","19.88","36.90","34.76","70.35"
"2025-07-01",18,"23.90","2.97","19.61","35.28","32.43","76.08"
"2025-07-01",19,"21.40","3.11","22.71","40.34","30.53","86.04"
"2025-07-01",20,"16.96","4.39","22.69","39.95","29.84","88.67"
"2025-07-01",21,"13.70","3.67","21.38","37.49","29.47","89.69"
"2025-07-01",22,"11.18","2.61","20.43","35.57","29.20","89.70"
"2025-07-01",23,"9.03","1.73","20.65","35.74","29.07","89.88"
"2025-07-02",0,"7.93","1.10","21.28","37.29","28.88","90.83"
"2025-07-02",1,"7.29","0.84","21.46","37.46","28.62","91.88"
"2025-07-02",2,"7.42","0.83","21.68","37.58","28.40","92.84"
"2025-07-02",3,"6.89","0.65","21.34","36.95","28.18","92.75"
"2025-07-02",4,"6.63","0.45","21.00","36.25","27.89","92.97"
"2025-07-02",5,"5.90","0.47","19.50","33.47","27.63","92.26"
"2025-07-02",6,"6.51","0.48","19.57","33.58","27.75","91.55"
