"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"16.07","1.09","42.34","57.41","28.55","92.00"
"2025-07-01",1,"16.23","1.00","40.98","55.83","28.44","92.61"
"2025-07-01",2,"16.11","1.08","38.62","53.03","28.38","92.82"
"2025-07-01",3,"16.00","0.96","35.06","48.96","28.22","93.10"
"2025-07-01",4,"15.58","0.92","36.44","50.66","28.16","93.43"
"2025-07-01",5,"15.72","0.93","30.29","43.60","28.06","93.33"
"2025-07-01",6,"15.78","0.70","28.75","41.94","28.13","93.35"
"2025-07-01",7,"16.75","0.98","28.08","41.15","28.83","91.83"
"2025-07-01",8,"17.16","1.73","26.61","39.25","29.56","89.06"
"2025-07-01",9,"19.25","2.27","25.74","38.05","30.92","84.95"
"2025-07-01",10,"19.00","3.98","28.04","40.62","32.26","79.05"
"2025-07-01",11,"16.99","4.70","30.55","43.79","31.73","81.53"
"2025-07-01",12,"23.40","1.21","33.02","46.45","31.35","84.17"
"2025-07-01",13,"21.87","2.41","34.21","48.06","32.25","81.69"
"2025-07-01",14,"21.43","1.87","35.98","50.20","31.88","83.23"
"2025-07-01",15,"20.21","2.00","38.08","52.34","31.59","85.89"
"2025-07-01",16,"19.89","1.63","36.60","50.90","31.19","86.85"
"2025-07-01",17,"19.70","1.51","35.17","49.20","30.82","86.35"
"2025-07-01",18,"18.73","1.52","37.85","52.40","30.64","85.49"
"2025-07-01",19,"18.52","1.39","37.97","52.41","30.32","86.21"
"2025-07-01",20,"17.56","1.21","37.46","51.85","29.88","85.39"
"2025-07-01",21,"16.77","1.19","38.00","52.36","29.62","86.00"
"2025-07-01",22,"16.41","1.13","36.63","50.68","29.45","86.81"
"2025-07-01",23,"16.72","1.10","36.59","50.84","29.30","88.67"
"2025-07-02",0,"16.58","1.04","32.58","46.28","29.11","89.49"
"2025-07-02",1,"16.59","1.17","32.20","45.88","28.88","90.50"
"2025-07-02",2,"16.20","1.31","32.70","46.41","28.65","91.25"
"2025-07-02",3,"16.64","1.04","30.94","44.39","28.42","92.77"
"2025-07-02",4,"16.29","0.94","24.93","37.55","28.23","93.05"
"2025-07-02",5,"16.06","0.84","24.24","36.88","28.23","93.17"
"2025-07-02",6,"16.52","0.81","26.63","39.67","28.21","93.54"
"2025-07-02",7,"17.38","1.03","25.62","38.44","28.73","92.73"
"2025-07-02",8,"20.24","1.31","24.11","36.72","29.95","88.48"
"2025-07-02",9,"22.39","4.13","22.18","34.12","32.18","80.32"
"2025-07-02",10,"19.02","6.49","20.89","32.16","32.87","76.11"
"2025-07-02",11,"21.79","5.89","21.80","33.56","34.27","72.70"
"2025-07-02",12,"20.78","4.97","22.41","34.27","34.55","71.93"
"2025-07-02",13,"21.72","3.23","21.39","33.09","34.00","72.43"
"2025-07-02",14,"21.00","3.85","21.39","32.94","34.87","68.85"
"2025-07-02",15,"21.14","3.65","21.34","33.12","34.69","70.64"
"2025-07-02",16,"18.80","4.34","19.89","31.23","34.23","70.24"
"2025-07-02",17,"18.24","2.30","40.69","55.88","31.78","80.18"
"2025-07-02",18,"17.48","0.70","49.01","65.75","30.12","84.62"
"2025-07-02",19,"16.57","0.60","29.98","43.46","29.66","87.67"
"2025-07-02",20,"16.38","1.17","19.94","31.90","29.46","88.34"
"2025-07-02",21,"16.58","0.81","19.25","31.15","29.17","89.73"
"2025-07-02",22,"16.29","0.54","22.99","35.48","29.15","90.13"
"2025-07-02",23,"16.06","0.82","22.67","35.10","29.25","88.36"
"2025-07-03",0,"16.05","1.08","21.57","33.74","29.16","88.82"
"2025-07-03",1,"16.09","1.01","21.98","34.05","29.00","89.87"
"2025-07-03",2,"16.51","1.19","25.85","38.44","28.92","91.09"
"2025-07-03",3,"16.63","1.33","28.63","41.86","28.95","91.57"
"2025-07-03",4,"16.33","1.13","32.02","45.54","28.73","92.43"
"2025-07-03",5,"16.48","1.16","31.63","45.26","28.75","92.65"
"2025-07-03",6,"16.59","1.10","30.96","44.41","28.68","93.03"
"2025-07-03",7,"17.23","0.91","26.68","39.65","28.98","92.18"
"2025-07-03",8,"20.85","1.04","24.05","36.56","30.34","87.59"
"2025-07-03",9,"22.88","5.80","22.71","34.42","32.87","77.99"
"2025-07-03",10,"18.97","8.14","21.58","33.16","33.88","74.11"
"2025-07-03",11,"22.67","5.72","21.38","33.35","34.38","72.59"
"2025-07-03",12,"38.71","9.38","29.64","42.35","34.48","72.60"
"2025-07-03",13,"24.08","4.17","20.82","32.85","35.56","67.86"
"2025-07-03",14,"18.63","5.29","20.36","32.19","36.07","64.81"
"2025-07-03",15,"17.91","3.61","24.64","37.14","33.11","73.74"
"2025-07-03",16,"19.36","1.22","31.14","44.74","31.66","81.72"
"2025-07-03",17,"18.91","0.64","44.52","59.94","31.08","83.15"
"2025-07-03",18,"18.29","0.80","50.25","66.49","31.05","83.60"
"2025-07-03",19,"17.03","0.82","36.08","50.44","30.36","85.58"
"2025-07-03",20,"16.41","0.56","32.76","46.60","30.03","86.40"
"2025-07-03",21,"16.41","0.67","32.71","46.39","29.91","88.10"
"2025-07-03",22,"16.15","0.63","31.72","45.37","29.69","89.32"
"2025-07-03",23,"16.49","0.69","31.59","45.27","29.62","89.00"
"2025-07-04",0,"16.38","0.91","33.72","47.59","29.45","89.83"
"2025-07-04",1,"16.73","0.90","35.71","49.84","29.39","90.87"
"2025-07-04",2,"16.28","1.02","34.18","48.12","29.32","90.35"
"2025-07-04",3,"15.69","0.89","28.32","41.46","29.13","88.71"
"2025-07-04",4,"15.46","0.94","29.54","43.01","29.09","90.13"
"2025-07-04",5,"15.67","0.91","32.17","45.92","29.04","90.27"
"2025-07-04",6,"15.63","0.74","33.36","47.18","29.01","90.25"
"2025-07-04",7,"16.30","0.67","36.30","50.65","29.44","88.90"
"2025-07-04",8,"17.66","1.18","36.91","51.42","30.32","85.94"
"2025-07-04",9,"18.58","1.72","42.84","58.37","31.25","83.32"
"2025-07-04",10,"18.70","1.97","46.06","62.57","31.91","80.55"
"2025-07-04",11,"18.41","2.46","61.06","80.42","31.71","80.84"
"2025-07-04",12,"20.02","1.43","51.84","68.39","30.79","88.09"
"2025-07-04",13,"20.63","1.29","49.93","66.08","30.76","89.24"
"2025-07-04",14,"20.10","0.62","46.71","62.24","30.19","89.47"
"2025-07-04",15,"18.99","1.17","48.99","65.02","30.59","87.70"
"2025-07-04",16,"17.43","0.77","41.09","55.84","29.12","91.85"
"2025-07-04",17,"17.18","0.60","41.51","56.45","28.55","94.08"
"2025-07-04",18,"17.08","0.54","44.25","59.63","28.33","94.21"
"2025-07-04",19,"16.14","0.43","35.34","49.39","28.03","94.36"
"2025-07-04",20,"16.50","0.31","33.52","47.41","28.18","94.39"
"2025-07-04",21,"16.34","0.38","36.39","50.70","28.25","94.43"
"2025-07-04",22,"15.97","0.45","46.31","61.80","28.12","94.34"
"2025-07-04",23,"15.46","0.44","44.44","59.70","27.65","94.15"
"2025-07-05",0,"15.43","0.38","39.26","54.02","27.56","93.74"
"2025-07-05",1,"15.97","0.46","36.20","50.35","27.71","93.58"
"2025-07-05",2,"16.19","0.64","31.63","45.17","28.00","93.07"
"2025-07-05",3,"15.73","0.74","30.26","43.64","27.89","92.81"
"2025-07-05",4,"15.71","0.82","31.39","44.88","27.89","93.16"
"2025-07-05",5,"15.89","0.90","33.23","46.98","28.05","92.93"
"2025-07-05",6,"15.98","0.99","34.41","48.33","28.13","93.18"
"2025-07-05",7,"16.43","1.03","39.65","54.33","28.22","93.47"
"2025-07-05",8,"18.29","0.88","44.21","59.54","29.02","91.90"
"2025-07-05",9,"18.66","1.48","42.13","57.16","29.45","90.03"
"2025-07-05",10,"21.19","1.47","43.30","58.46","30.42","86.67"
"2025-07-05",11,"21.26","2.52","44.57","60.12","31.55","80.91"
"2025-07-05",12,"21.58","2.34","45.23","61.06","32.22","77.19"
"2025-07-05",13,"21.82","3.65","43.60","59.16","33.45","72.33"
"2025-07-05",14,"20.80","3.36","41.99","57.15","32.75","74.29"
"2025-07-05",15,"21.19","2.21","42.60","57.72","31.67","80.79"
"2025-07-05",16,"21.21","1.59","43.49","58.83","31.86","80.38"
"2025-07-05",17,"19.02","2.08","38.73","53.84","32.19","75.22"
"2025-07-05",18,"16.47","2.04","37.21","51.58","31.46","74.98"
"2025-07-05",19,"15.94","1.20","38.71","53.10","30.53","80.56"
"2025-07-05",20,"16.84","0.71","38.80","53.33","29.85","86.90"
"2025-07-05",21,"16.69","0.70","34.80","48.79","29.66","85.87"
"2025-07-05",22,"16.95","0.66","34.32","48.23","29.44","88.19"
"2025-07-05",23,"16.87","0.59","31.33","44.92","29.16","90.13"
"2025-07-06",0,"16.75","0.75","28.80","41.90","28.89","91.03"
