"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"17.25","89.20","20.67","35.45","28.19","85.53"
"2025-07-01",1,"16.71","72.76","21.58","36.78","28.09","86.40"
"2025-07-01",2,"15.48","53.37","20.93","36.25","28.18","85.13"
"2025-07-01",3,"15.49","49.54","21.15","36.66","28.26","85.19"
"2025-07-01",4,"15.52","51.22","22.50","38.98","28.31","85.56"
"2025-07-01",5,"15.82","45.52","24.11","41.70","28.29","84.72"
"2025-07-01",6,"16.16","43.30","24.49","42.47","28.68","83.64"
"2025-07-01",7,"17.84","44.60","27.02","47.03","29.68","82.14"
"2025-07-01",8,"14.45","31.87","27.32","47.50","31.28","75.07"
"2025-07-01",9,"14.02","33.72","28.71","49.77","31.68","73.38"
"2025-07-01",10,"11.58","27.72","28.16","48.64","33.38","67.53"
"2025-07-01",11,"10.69","27.99","27.18","47.51","34.03","65.32"
"2025-07-01",12,"12.05","32.25","26.41","45.95","34.22","64.62"
"2025-07-01",13,"11.95","30.68","24.61","42.43","34.48","63.08"
"2025-07-01",14,"12.57","30.74","26.02","45.09","34.94","62.76"
"2025-07-01",15,"15.68","52.19","24.94","44.12","34.32","66.19"
"2025-07-01",16,"13.31","32.66","22.57","39.36","34.63","64.48"
"2025-07-01",17,"14.77","45.89","22.28","38.98","33.66","66.81"
"2025-07-01",18,"16.34","64.25","23.99","42.12","33.01","68.70"
"2025-07-01",19,"18.27","87.94","24.66","44.03","32.10","72.72"
"2025-07-01",20,"18.04","92.25","21.66","37.92","28.31","84.39"
"2025-07-01",21,"21.30","93.67","25.98","45.07","28.49","83.96"
"2025-07-01",22,"21.33","89.02","28.89","50.10","28.88","84.56"
"2025-07-01",23,"19.02","70.78","26.90","46.76","29.11","84.47"
"2025-07-02",0,"17.88","47.03","20.36","35.15","28.99","82.88"
"2025-07-02",1,"18.06","56.67","20.72","35.81","28.91","83.56"
"2025-07-02",2,"18.18","67.01","21.47","37.10","28.71","85.09"
"2025-07-02",3,"19.26","72.39","22.86","38.91","28.53","86.54"
"2025-07-02",4,"13.25","39.52","20.62","35.65","28.04","84.37"
"2025-07-02",5,"14.11","48.71","20.77","35.99","27.63","85.26"
"2025-07-02",6,"15.52","50.41","22.47","38.87","27.84","85.41"
"2025-07-02",7,"16.28","44.60","24.40","42.22","28.66","83.65"
"2025-07-02",8,"17.02","45.40","26.87","46.88","29.12","83.00"
"2025-07-02",9,"15.31","36.67","24.66","42.65","30.09","79.62"
"2025-07-02",10,"14.39","35.72","25.07","43.34","30.85","77.41"
"2025-07-02",11,"13.51","35.18","26.13","45.09","31.51","75.44"
"2025-07-02",12,"11.30","25.26","24.19","41.87","33.88","67.33"
"2025-07-02",13,"10.34","24.55","23.97","41.46","34.09","64.18"
"2025-07-02",14,"12.31","31.52","24.84","43.02","33.60","65.08"
"2025-07-02",15,"15.59","44.38","23.43","40.80","33.02","68.58"
"2025-07-02",16,"16.32","42.45","23.12","40.31","32.98","69.04"
"2025-07-02",17,"15.65","43.24","21.63","37.65","32.69","69.29"
"2025-07-02",18,"16.06","44.33","21.76","38.10","32.57","70.03"
"2025-07-02",19,"16.86","58.51","19.54","34.12","29.32","81.16"
"2025-07-02",20,"21.34","95.25","23.91","41.85","29.37","82.17"
"2025-07-02",21,"21.16","78.69","25.45","46.60","29.61","82.28"
"2025-07-02",22,"20.26","65.38","26.62","47.08","29.61","82.53"
"2025-07-02",23,"18.03","61.34","26.24","45.40","29.45","82.37"
"2025-07-03",0,"18.16","59.63","25.79","44.55","29.16","83.41"
"2025-07-03",1,"15.94","39.66","20.83","36.01","29.20","81.31"
"2025-07-03",2,"13.45","37.70","17.51","30.19","29.04","79.58"
"2025-07-03",3,"15.57","49.51","18.33","31.67","28.65","81.83"
"2025-07-03",4,"17.09","58.76","19.17","33.12","28.31","83.84"
"2025-07-03",5,"17.93","59.30","20.29","35.02","28.22","84.53"
"2025-07-03",6,"16.58","57.02","21.91","38.04","28.18","84.11"
"2025-07-03",7,"15.41","41.22","21.65","37.48","29.26","80.51"
"2025-07-03",8,"14.03","34.47","22.59","39.01","30.32","76.62"
"2025-07-03",9,"13.55","33.91","23.24","40.21","30.74","74.86"
"2025-07-03",10,"12.04","29.18","21.86","37.88","32.45","69.67"
"2025-07-03",11,"11.98","31.09","20.49","35.57","32.43","68.99"
"2025-07-03",12,"14.04","35.95","22.43","39.11","32.50","69.46"
"2025-07-03",13,"13.12","31.07","23.43","40.63","33.67","65.98"
"2025-07-03",14,"14.19","31.85","22.53","39.28","34.03","65.10"
"2025-07-03",15,"13.39","31.61","20.37","36.00","34.09","64.69"
"2025-07-03",16,"12.06","28.20","20.50","35.75","34.38","62.73"
"2025-07-03",17,"15.74","50.46","21.08","36.73","32.90","66.86"
"2025-07-03",18,"15.53","52.08","21.70","37.94","32.70","68.00"
"2025-07-03",19,"16.57","73.39","22.88","40.44","31.95","71.06"
"2025-07-03",20,"18.47","77.38","27.43","49.31","31.18","73.14"
"2025-07-03",21,"18.37","85.13","24.73","43.47","30.11","77.51"
"2025-07-03",22,"18.58","96.13","23.95","41.40","28.88","82.78"
"2025-07-03",23,"18.25","83.29","23.50","41.38","29.01","83.41"
"2025-07-04",0,"17.11","64.58","22.32","38.54","29.02","83.35"
"2025-07-04",1,"16.58","58.08","21.32","36.88","28.93","83.42"
"2025-07-04",2,"16.47","54.53","21.74","37.59","28.79","83.82"
"2025-07-04",3,"16.76","52.24","21.66","37.45","28.64","83.98"
"2025-07-04",4,"15.41","47.93","21.53","37.16","28.53","83.60"
"2025-07-04",5,"16.80","56.77","22.34","38.54","28.27","84.72"
"2025-07-04",6,"18.00","56.49","23.77","41.45","28.45","84.67"
"2025-07-04",7,"17.89","46.00","24.57","43.13","29.44","82.11"
"2025-07-04",8,"16.25","33.62","26.98","46.97","31.36","75.78"
"2025-07-04",9,"11.98","24.76","27.07","47.03","33.55","67.79"
"2025-07-04",10,"11.10","26.66","24.04","41.56","33.81","65.72"
"2025-07-04",11,"12.06","31.80","23.52","40.77","33.75","65.67"
"2025-07-04",12,"12.36","29.46","20.70","35.83","34.80","62.24"
"2025-07-04",13,"15.98","53.06","22.82","40.60","33.18","67.33"
"2025-07-04",14,"15.80","40.97","23.45","41.02","33.91","66.32"
"2025-07-04",15,"13.97","34.59","21.37","37.29","33.63","65.88"
"2025-07-04",16,"14.18","37.87","20.17","36.20","33.38","66.70"
"2025-07-04",17,"14.60","44.52","21.84","38.58","32.82","67.33"
"2025-07-04",18,"16.03","57.02","22.32","39.95","32.09","69.15"
"2025-07-04",19,"17.38","75.01","26.41","48.39","31.27","72.14"
"2025-07-04",20,"17.93","86.88","22.48","39.78","29.61","78.40"
"2025-07-04",21,,,"23.15","39.19","27.36","86.80"
"2025-07-04",22,"17.89","90.61","24.36","40.24","27.57","87.53"
"2025-07-04",23,"15.70","68.69","23.27","38.37","27.75","86.24"
"2025-07-05",0,"15.04","53.72","22.57","38.88","27.86","85.31"
"2025-07-05",1,"15.42","51.07","22.29","38.59","28.07","85.19"
"2025-07-05",2,"15.59","52.28","23.35","40.40","28.15","85.56"
"2025-07-05",3,"15.53","54.76","23.34","39.58","28.05","86.31"
"2025-07-05",4,"14.40","45.93","20.85","36.15","27.85","85.56"
"2025-07-05",5,"12.92","42.65","18.68","32.38","27.48","84.96"
"2025-07-05",6,"13.26","53.58","20.91","36.29","27.24","85.58"
"2025-07-05",7,"15.53","52.52","22.00","38.20","27.61","85.76"
"2025-07-05",8,"15.42","44.37","23.08","39.84","28.43","83.97"
"2025-07-05",9,"13.06","32.39","20.64","35.57","30.26","77.55"
"2025-07-05",10,"13.41","35.27","19.71","33.81","30.79","76.13"
"2025-07-05",11,"11.26","28.54","21.33","36.59","32.51","70.62"
"2025-07-05",12,"14.72","57.26","22.79","39.26","30.47","77.70"
"2025-07-05",13,"12.35","36.30","23.64","41.03","31.75","72.92"
"2025-07-05",14,"10.23","29.48","24.85","42.75","32.67","68.71"
"2025-07-05",15,"10.46","34.74","25.21","43.34","32.11","69.61"
"2025-07-05",16,"11.29","32.19","23.92","41.05","32.63","68.32"
"2025-07-05",17,"12.97","37.77","21.99","37.88","31.90","70.19"
"2025-07-05",18,"15.06","50.46","21.30","36.92","31.25","72.59"
"2025-07-05",19,"15.55","74.19","20.30","36.65","29.69","75.67"
"2025-07-05",20,"18.18","91.50","25.26","45.70","29.22","78.90"
"2025-07-05",21,"21.00","72.53","28.06","50.42","29.20","81.36"
"2025-07-05",22,"19.80","72.73","25.49","44.63","29.23","81.69"
"2025-07-05",23,"17.23","45.00","19.75","34.03","29.30","79.68"
"2025-07-06",0,"17.82","51.45","19.22","33.19","29.02","80.48"
"2025-07-06",1,"18.06","64.44","19.78","34.19","28.66","81.93"
