"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"12.22","2.12","34.01","58.98","28.52","91.41"
"2025-07-01",1,"12.22","2.13","33.90","58.75","28.49","91.72"
"2025-07-01",2,"11.89","2.61","35.06","60.72","28.44","91.58"
"2025-07-01",3,"11.02","2.87","35.17","61.00","28.35","91.46"
"2025-07-01",4,"10.39","3.23","35.41","61.27","28.32","91.04"
"2025-07-01",5,"10.28","3.46","32.78","56.77","28.20","91.32"
"2025-07-01",6,"10.31","2.98","31.87","55.22","28.22","91.19"
"2025-07-01",7,"11.05","4.13","29.06","50.30","29.16","88.51"
"2025-07-01",8,"10.07","7.74","26.32","45.54","30.69","83.39"
"2025-07-01",9,"7.66","15.91","25.76","44.69","32.27","77.42"
"2025-07-01",10,"6.74","23.51","26.10","45.49","34.02","71.94"
"2025-07-01",11,"8.37","25.22","26.18","46.12","33.84","72.62"
"2025-07-01",12,"10.13","22.64","23.61","41.26","33.37","73.54"
"2025-07-01",13,"17.78","6.70","25.25","43.57","34.43","72.91"
"2025-07-01",14,"11.13","20.92","26.10","45.04","33.02","75.79"
"2025-07-01",15,"19.52","2.08","26.39","44.80","30.41","84.69"
"2025-07-01",16,"16.94","7.37","28.23","48.05","33.33","77.08"
"2025-07-01",17,"11.93","16.33","30.38","52.31","33.36","75.50"
"2025-07-01",18,"13.83","10.47","30.39","51.96","31.34","81.28"
"2025-07-01",19,"16.24","4.01","32.26","55.48","30.86","83.03"
"2025-07-01",20,"15.57","2.15","32.76","56.47","30.22","85.83"
"2025-07-01",21,"14.07","1.49","34.62","59.55","29.68","86.66"
"2025-07-01",22,"13.59","1.69","34.99","60.45","29.45","87.72"
"2025-07-01",23,"12.54","1.90","36.07","62.54","29.22","88.75"
"2025-07-02",0,"11.90","2.46","34.37","59.61","29.06","88.35"
"2025-07-02",1,"11.60","2.61","34.27","59.54","28.95","88.55"
"2025-07-02",2,"11.12","3.13","34.30","59.79","28.80","88.86"
"2025-07-02",3,"11.61","3.12","33.13","57.90","28.63","88.95"
"2025-07-02",4,"11.01","3.17","32.89","57.09","28.46","91.08"
