"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"5.46","1.15","33.08","57.50","28.12","92.08"
"2025-07-01",1,"5.23","0.97","31.80","55.15","28.06","91.94"
"2025-07-01",2,"5.15","1.45","28.46","49.51","27.95","92.11"
"2025-07-01",3,"4.99","1.24","28.11","48.96","27.92","92.10"
"2025-07-01",4,"5.15","1.06","28.16","48.86","27.87","92.31"
"2025-07-01",5,"5.17","1.69","26.06","45.44","27.81","92.20"
"2025-07-01",6,"5.25","0.87","25.25","44.00","27.91","92.17"
"2025-07-01",7,"5.88","1.27","25.21","44.04","29.05","90.00"
"2025-07-01",8,"5.91","1.82","25.53","44.85","30.39","85.90"
"2025-07-01",9,"5.32","3.83","22.23","39.02","30.97","83.37"
"2025-07-01",10,"5.54","6.27","22.46","39.23","33.11","75.47"
"2025-07-01",11,"4.53","10.65","23.98","42.16","34.15","71.77"
"2025-07-01",12,"4.52","10.45","25.01","43.99","32.07","78.98"
"2025-07-01",13,"5.97","3.78","27.17","47.56","31.42","81.59"
"2025-07-01",14,"5.91","1.06","27.51","48.04","30.65","84.94"
"2025-07-01",15,"6.45","1.50","27.03","46.97","32.63","79.38"
"2025-07-01",16,"5.52","6.50","26.41","46.49","33.30","76.30"
"2025-07-01",17,"6.16","5.00","25.89","45.43","31.59","81.84"
"2025-07-01",18,"6.76","2.74","27.03","47.47","30.95","84.39"
"2025-07-01",19,"6.61","1.95","32.78","57.12","30.31","85.20"
"2025-07-01",20,"6.30","1.30","37.14","64.38","29.59","87.23"
"2025-07-01",21,"6.36","0.82","32.20","55.70","29.34","88.05"
"2025-07-01",22,"6.19","1.27","32.34","55.88","29.09","88.94"
"2025-07-01",23,"5.88","1.04","30.90","53.53","28.91","89.32"
"2025-07-02",0,"5.91","1.06","29.32","50.88","28.64","89.87"
"2025-07-02",1,"5.77","1.01","28.98","50.22","28.40","90.27"
"2025-07-02",2,"5.79","1.38","30.20","52.30","28.16","91.16"
"2025-07-02",3,"5.68","1.17","28.76","49.91","27.89","92.04"
"2025-07-02",4,"5.58","0.92","23.79","41.23","27.75","92.14"
"2025-07-02",5,"5.33","1.45","23.25","40.34","27.59","92.29"
"2025-07-02",6,"5.39","0.84","23.75","41.11","27.50","92.33"
"2025-07-02",7,"5.83","1.11","25.30","44.16","28.51","91.00"
"2025-07-02",8,"5.97","0.94","23.52","41.08","29.96","87.56"
"2025-07-02",9,"5.20","4.59","20.75","36.88","32.90","76.33"
"2025-07-02",10,"3.00","12.79","20.21","36.02","34.54","70.34"
"2025-07-02",11,"3.75","13.65","20.02","35.78","35.08","68.17"
"2025-07-02",12,"5.58","12.36","20.39","36.41","36.58","64.22"
"2025-07-02",13,"6.78","12.79","20.57","36.90","36.24","65.07"
"2025-07-02",14,"6.99","12.09","20.11","35.79","36.67","59.96"
"2025-07-02",15,"6.33","18.69","20.07","35.52","35.42","65.69"
"2025-07-02",16,"9.55","6.24","18.71","33.19","34.03","70.94"
"2025-07-02",17,"9.01","4.16","19.38","34.30","32.22","79.23"
"2025-07-02",18,"8.64","3.86","16.86","29.09","28.39","90.49"
"2025-07-02",19,"7.80","4.19","17.09","29.43","28.28","91.11"
"2025-07-02",20,"6.96","2.90","19.59","34.01","28.21","91.68"
"2025-07-02",21,"6.54","2.67","20.35","35.69","28.14","92.10"
"2025-07-02",22,"6.10","1.70","21.07","36.71","28.24","92.00"
"2025-07-02",23,"5.95","1.66","23.54","40.77","28.30","92.15"
"2025-07-03",0,"6.03","1.46","22.29","38.70","28.30","92.10"
"2025-07-03",1,"5.39","1.24","20.58","35.73","28.12","92.11"
"2025-07-03",2,"5.62","1.50","21.49","37.36","27.98","92.18"
"2025-07-03",3,"5.58","1.46","23.22","40.34","27.93","92.33"
"2025-07-03",4,"5.32","1.46","23.20","40.22","27.86","92.50"
"2025-07-03",5,"5.46","1.03","24.94","43.37","27.92","92.48"
"2025-07-03",6,"5.50","1.67","24.82","43.38","27.99","92.49"
"2025-07-03",7,"5.82","1.03","27.77","48.46","28.89","91.59"
"2025-07-03",8,"6.58","2.26","21.83","38.59","31.30","84.17"
"2025-07-03",9,"3.83","11.75","19.72","34.97","33.14","75.63"
"2025-07-03",10,"6.38","8.49","20.83","36.78","33.69","74.82"
"2025-07-03",11,"5.10","11.00","20.09","35.52","32.92","76.68"
"2025-07-03",12,"6.85","5.79","19.09","33.85","34.15","72.67"
"2025-07-03",13,"6.32","8.32","19.49","34.73","36.05","67.27"
"2025-07-03",14,"6.36","9.09","20.04","35.56","32.26","80.87"
"2025-07-03",15,"8.36","2.17","18.47","32.60","31.94","81.19"
"2025-07-03",16,"7.05","1.86","20.23","35.33","29.94","87.83"
"2025-07-03",17,"6.93","1.32","22.89","39.77","29.56","89.30"
"2025-07-03",18,"6.71","1.93","25.86","45.12","29.44","90.88"
"2025-07-03",19,"6.18","1.04","32.49","56.60","29.18","91.42"
"2025-07-03",20,"5.73","1.15","30.51","52.87","28.91","91.12"
"2025-07-03",21,"5.32","1.06","30.63","53.73","28.89","90.43"
"2025-07-03",22,"4.72","0.93","28.27","49.19","28.65","90.94"
"2025-07-03",23,"5.07","1.09","29.62","51.60","28.55","91.86"
"2025-07-04",0,"5.22","0.89","28.96","50.66","28.47","91.79"
"2025-07-04",1,"5.14","0.94","31.73","56.16","28.55","91.75"
"2025-07-04",2,"5.21","0.77","32.29","56.50","28.52","92.11"
"2025-07-04",3,"5.02","1.42","30.65","53.75","28.36","91.98"
"2025-07-04",4,"4.97","1.01","27.19","47.13","28.20","91.86"
"2025-07-04",5,"4.92","0.94","27.83","48.20","28.11","92.03"
"2025-07-04",6,"5.32","0.95","31.88","55.53","28.24","92.11"
"2025-07-04",7,"5.68","0.87","34.33","59.58","28.88","91.28"
"2025-07-04",8,"6.42","1.55","33.14","57.32","30.72","85.80"
"2025-07-04",9,"5.58","4.05","32.37","56.32","32.56","79.02"
"2025-07-04",10,"5.23","11.15","34.51","59.98","32.67","78.45"
"2025-07-04",11,"6.99","7.62","35.07","60.92","31.10","83.65"
"2025-07-04",12,"7.95","1.36","37.04","64.66","30.44","87.92"
"2025-07-04",13,"7.93","1.27","37.29","64.95","29.50","89.78"
"2025-07-04",14,"6.83","1.43","29.29","50.47","28.14","91.71"
"2025-07-04",15,"6.33","1.18","26.69","45.60","27.98","91.55"
"2025-07-04",16,"5.71","1.01","25.26","42.90","26.97","92.44"
"2025-07-04",17,"5.63","1.36","29.77","51.21","27.31","94.11"
"2025-07-04",18,"5.25","1.36","32.61","56.52","27.49","92.50"
"2025-07-04",19,"5.48","1.29","30.08","56.31","35.78","92.53"
"2025-07-04",20,"5.39","1.41","29.47","55.33","35.77","92.58"
"2025-07-04",21,"5.51","1.39","34.56","60.06","27.68","92.58"
"2025-07-04",22,"5.63","1.03","33.94","58.77","27.75","92.52"
"2025-07-04",23,"5.21","1.27","31.23","54.22","27.48","92.52"
"2025-07-05",0,"5.33","1.05","31.87","55.63","27.36","92.63"
"2025-07-05",1,"4.97","0.95","31.43","54.38","27.25","92.51"
"2025-07-05",2,"5.06","0.98","32.46","56.69","27.57","92.38"
"2025-07-05",3,"4.84","1.02","28.71","49.69","27.57","92.52"
"2025-07-05",4,"4.89","1.28","28.14","48.70","27.59","92.50"
"2025-07-05",5,"5.03","1.06","26.93","46.96","27.73","92.33"
"2025-07-05",6,"5.44","1.04","26.63","46.93","27.76","92.41"
"2025-07-05",7,"5.39","1.06","27.42","47.55","28.04","92.18"
"2025-07-05",8,"6.00","2.10","31.77","55.20","29.82","88.26"
"2025-07-05",9,"6.43","1.77","33.84","58.57","30.80","84.10"
"2025-07-05",10,"5.86","4.29","34.33","59.47","30.84","82.77"
"2025-07-05",11,"6.30","3.23","37.01","64.13","32.47","77.28"
"2025-07-05",12,"6.17","8.27","37.33","64.93","32.51","75.54"
"2025-07-05",13,"6.62","6.81","35.13","60.92","33.76","71.33"
"2025-07-05",14,"4.87","11.14","34.53","59.79","34.39","69.31"
"2025-07-05",15,"4.58","11.82","34.56","60.04","32.44","75.40"
"2025-07-05",16,"6.36","2.43","35.01","60.68","31.85","80.42"
"2025-07-05",17,"4.63","4.66","32.34","56.09","32.80","73.76"
"2025-07-05",18,"3.99","5.25","29.16","50.78","31.18","76.30"
"2025-07-05",19,"4.53","2.15","29.75","51.64","30.11","79.73"
"2025-07-05",20,"5.58","1.14","35.85","62.14","29.48","84.84"
"2025-07-05",21,"6.02","1.49","37.43","64.84","29.26","88.15"
"2025-07-05",22,"6.02","1.45","36.09","62.47","29.14","89.00"
"2025-07-05",23,"5.76","1.24","32.75","56.72","28.78","90.72"
"2025-07-06",0,"5.69","1.45","26.96","46.82","28.65","90.47"
"2025-07-06",1,"5.50","1.06","25.08","43.62","28.64","90.21"
"2025-07-06",2,"5.55","0.93","24.89","43.26","28.81","89.96"
"2025-07-06",3,"5.62","1.03","25.02","43.44","28.49","90.34"
"2025-07-06",4,"5.76","1.01","25.57","44.44","28.17","90.88"
"2025-07-06",5,"5.70","0.77","25.42","44.02","28.18","91.21"
"2025-07-06",6,"5.71","1.13","26.54","45.99","28.30","90.88"
"2025-07-06",7,"5.92","1.09","27.21","47.41","28.79","88.64"
"2025-07-06",8,"5.61","0.86","36.21","62.44","29.23","87.65"
"2025-07-06",9,"7.58","2.52","26.95","46.82","30.81","82.47"
"2025-07-06",10,"6.52","5.98","29.79","52.16","32.44","76.79"
