"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"10.42","68.94","20.62","34.98","27.10","92.26"
"2025-07-01",1,"6.36","59.72","21.29","36.38","27.16","92.19"
"2025-07-01",2,"12.42","54.13","22.72","38.99","27.30","92.38"
"2025-07-01",3,"12.67","42.72","25.82","44.77","27.45","92.03"
"2025-07-01",4,"12.94","46.95","26.87","46.62","27.50","91.69"
"2025-07-01",5,"10.33","47.72","29.33","50.80","27.56","92.13"
"2025-07-01",6,"12.25","43.78","33.73","58.76","27.89","92.05"
"2025-07-01",7,"10.36","33.34","32.73","58.04","29.12","88.97"
"2025-07-01",8,"21.03","34.10","30.91","53.84","30.01","86.30"
"2025-07-01",9,"16.47","28.22","31.72","54.83","31.28","81.89"
"2025-07-01",10,"14.86","31.76","33.59","57.80","31.89","79.97"
"2025-07-01",11,"16.31","29.50","32.10","54.85","33.02","75.87"
"2025-07-01",12,"16.96","31.78","27.70","47.38","33.49","74.32"
"2025-07-01",13,"15.44","14.43","25.34","42.85","34.58","71.11"
"2025-07-01",16,"19.25","28.03","25.34","43.44","34.33","71.44"
"2025-07-01",17,"17.98","39.06","23.63","40.62","33.32","73.23"
"2025-07-01",18,"15.94","89.96","21.01","35.63","29.52","85.51"
"2025-07-01",19,"14.12","128.22","25.31","45.05","28.62","89.63"
"2025-07-01",20,"13.82","75.39","26.17","46.80","28.80","89.94"
"2025-07-01",21,"16.05","96.69","28.70","50.83","28.92","90.40"
"2025-07-01",22,"10.42","54.53","20.20","34.16","27.79","90.23"
"2025-07-01",23,"10.38","78.60","18.65","31.53","26.97","91.94"
"2025-07-02",0,"12.35","68.28","20.73","35.07","27.58","92.11"
"2025-07-02",1,"10.81","50.16","22.58","38.32","27.72","91.80"
"2025-07-02",2,"9.20","53.27","21.20","35.91","27.66","91.86"
"2025-07-02",3,"11.82","55.18","20.82","35.06","27.39","92.59"
"2025-07-02",4,"12.91","51.11","21.90","37.00","27.42","92.70"
"2025-07-02",5,"18.33","50.38","22.13","37.34","27.48","92.80"
"2025-07-02",6,"11.23","50.98","24.90","42.12","27.60","92.98"
"2025-07-02",7,"12.84","41.95","23.82","40.44","28.69","90.92"
"2025-07-02",8,"15.41","37.22","26.74","46.27","29.73","87.79"
"2025-07-02",9,"15.68","27.97","29.31","50.70","31.22","83.31"
"2025-07-02",10,"15.74","25.97","31.15","53.77","32.59","77.94"
"2025-07-02",11,"16.78","23.25","31.86","55.02","33.09","76.05"
"2025-07-02",12,"16.71","28.33","25.21","43.07","34.02","71.63"
"2025-07-02",13,"18.30","30.87","23.99","40.67","33.96","71.87"
"2025-07-02",14,"17.23","36.04","23.30","39.56","34.59","71.08"
"2025-07-02",15,"17.93","32.51","21.87","36.91","34.38","71.99"
"2025-07-02",16,"21.02","45.32","22.27","37.80","33.05","76.26"
"2025-07-02",17,"16.80","76.34","21.35","36.21","31.33","82.73"
"2025-07-02",18,"18.41","55.55","20.87","35.83","31.34","82.97"
"2025-07-02",19,"18.05","58.62","20.50","35.25","30.73","84.36"
"2025-07-02",20,"15.45","64.25","21.54","37.30","30.15","86.45"
"2025-07-02",21,"16.53","45.40","20.17","34.48","30.09","85.12"
"2025-07-02",22,"15.34","46.12","18.84","31.80","29.43","85.72"
"2025-07-02",23,"11.53","54.41","19.45","32.90","28.83","87.68"
"2025-07-03",0,"12.89","59.66","19.86","33.44","28.45","88.94"
"2025-07-03",1,"8.62","55.66","18.84","31.62","28.23","90.08"
"2025-07-03",2,"11.33","61.28","20.26","34.32","27.96","90.92"
"2025-07-03",3,"13.81","55.48","21.82","37.59","28.07","90.60"
"2025-07-03",4,"10.96","47.65","21.69","37.25","27.80","90.86"
"2025-07-03",5,"12.93","57.37","22.13","37.80","27.57","91.43"
"2025-07-03",6,"9.34","48.05","22.32","38.02","27.64","91.20"
"2025-07-03",7,"12.89","39.87","20.48","34.72","28.56","88.97"
"2025-07-03",8,"11.21","30.07","21.51","36.50","29.38","86.05"
"2025-07-03",9,"14.98","28.94","22.46","38.30","31.28","80.03"
"2025-07-03",10,"14.28","29.68","22.41","38.33","31.50","79.91"
"2025-07-03",11,"14.70","31.45","22.59","38.60","32.43","77.05"
"2025-07-03",12,"21.58","34.49","24.63","42.06","32.55","76.03"
"2025-07-03",13,"16.61","40.91","23.63","40.08","32.08","77.96"
"2025-07-03",14,"17.41","43.47","25.01","42.45","32.67","77.30"
"2025-07-03",15,"12.72","23.37","23.23","39.30","33.70","72.80"
