"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"2.31","7.61","40.03","70.21","29.54","81.34"
"2025-07-01",1,"2.24","9.41","41.25","72.41","29.37","82.51"
"2025-07-01",2,"2.24","8.73","36.27","63.23","29.04","83.94"
"2025-07-01",3,"2.24","6.32","33.63","58.44","29.02","84.17"
"2025-07-01",4,"2.24","5.96","31.17","54.02","28.89","84.16"
"2025-07-01",5,"2.24","10.08","31.09","53.84","28.71","84.98"
"2025-07-01",6,"2.24","12.13","29.07","50.50","28.71","85.08"
"2025-07-01",7,"2.27","5.42","30.36","53.14","29.51","82.45"
"2025-07-01",8,"2.52","2.52","31.81","56.05","30.31","79.21"
"2025-07-01",9,"3.62","2.59","28.73","51.43","32.16","72.47"
"2025-07-01",10,"4.57","2.55","32.75","58.32","32.88","70.15"
"2025-07-01",11,"5.04","2.55","36.37","65.92","34.50","64.20"
"2025-07-01",12,"5.32","2.58","37.37","67.02","33.92","66.70"
"2025-07-01",13,"5.71","2.53","37.96","68.53","35.00","63.67"
"2025-07-01",14,"5.76","10.12","37.60","66.34","32.30","73.92"
"2025-07-01",15,"4.76","13.44","34.71","61.38","31.05","79.20"
"2025-07-01",16,"5.15","23.95","37.68","65.37","30.64","82.86"
"2025-07-01",17,"4.34","4.04","35.69","62.01","30.94","79.19"
"2025-07-01",18,"3.69","7.28","38.65","67.06","30.25","79.98"
"2025-07-01",19,"7.10","11.35","49.88","87.61","30.75","80.26"
"2025-07-01",20,"6.45","6.13","45.66","79.99","30.54","77.90"
"2025-07-01",21,"6.12","7.62","42.91","75.50","30.36","78.40"
"2025-07-01",22,"6.28","15.21","40.71","71.61","30.17","78.83"
"2025-07-01",23,"5.18","12.13","37.42","65.73","29.93","79.69"
"2025-07-02",0,"3.12","7.94","33.51","58.56","29.66","80.78"
"2025-07-02",1,"2.96","8.30","32.59","57.02","29.45","82.00"
"2025-07-02",2,"2.63","6.82","32.86","57.65","29.21","83.16"
"2025-07-02",3,"3.06","5.89","33.48","58.81","29.02","84.44"
"2025-07-02",4,"2.85","4.92","31.74","55.54","28.88","85.41"
"2025-07-02",5,"2.95","11.71","31.43","55.94","28.77","85.87"
"2025-07-02",6,"2.59","13.48","27.31","48.21","28.45","86.83"
"2025-07-02",7,"3.05","9.11","27.18","48.19","28.88","85.19"
"2025-07-02",8,"3.43","3.52","27.63","49.09","30.25","80.56"
"2025-07-02",9,"4.50","2.59","25.66","45.41","32.46","72.17"
"2025-07-02",10,"4.90","2.58","24.54","43.37","33.60","67.64"
