"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"10.32","65.77","47.96","85.92","27.98","87.50"
"2025-07-01",1,"10.29","59.85","45.67","81.98","27.80","87.94"
"2025-07-01",2,"10.34","57.72","44.40","79.89","27.59","88.44"
"2025-07-01",3,"10.34","54.10","42.77","77.17","27.56","88.47"
"2025-07-01",4,"10.33","54.73","37.07","67.25","27.68","88.05"
"2025-07-01",5,"10.33","54.70","37.07","67.32","27.72","88.01"
"2025-07-01",6,"10.66","55.55","36.81","66.77","27.75","87.86"
"2025-07-01",7,"14.35","53.20","36.84","66.72","28.28","86.25"
"2025-07-01",8,"14.23","48.86","37.09","67.16","29.44","81.72"
"2025-07-01",9,"12.80","39.84","33.61","60.38","30.79","75.88"
"2025-07-01",10,"14.41","33.64","35.70","64.61","33.09","68.37"
"2025-07-01",11,"15.57","39.08","38.23","67.82","33.31","67.71"
"2025-07-01",12,"17.60","43.69","40.39","71.77","34.40","65.86"
"2025-07-01",13,"18.72","47.86","42.94","76.24","33.98","67.05"
"2025-07-01",14,"18.57","49.71","42.18","74.90","33.95","67.21"
"2025-07-01",15,"17.58","56.63","45.61","81.12","32.98","69.31"
"2025-07-01",16,"15.72","50.95","47.56","84.11","33.39","67.58"
"2025-07-01",17,"13.99","65.58","46.68","82.47","32.37","69.98"
"2025-07-01",18,"12.12","69.74","46.28","81.97","31.57","71.81"
"2025-07-01",19,"10.25","80.62","46.62","82.84","30.38","74.90"
"2025-07-01",20,"10.29","85.53","47.67","85.03","29.51","78.80"
"2025-07-01",21,"10.29","77.55","47.67","85.22","29.07","80.83"
"2025-07-01",22,"10.29","75.74","49.74","88.84","28.93","82.15"
"2025-07-01",23,"10.29","74.77","49.57","88.52","28.69","83.79"
"2025-07-02",0,"10.35","72.39","47.10","84.40","28.46","85.64"
"2025-07-02",1,"10.36","67.64","46.98","84.28","28.28","87.06"
"2025-07-02",2,"10.32","59.71","43.89","78.98","28.16","87.49"
