"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"0.68","1.42","33.31","58.41","28.01","93.82"
"2025-07-01",1,"0.54","1.00","30.89","54.08","27.94","93.75"
"2025-07-01",2,"0.49","1.15","28.02","49.04","27.86","93.76"
"2025-07-01",3,"0.38","1.16","26.60","46.49","27.89","93.79"
"2025-07-01",4,"0.23","0.95","26.30","46.52","27.79","93.94"
"2025-07-01",5,"0.20","0.82","24.86","43.42","27.64","94.04"
"2025-07-01",6,"0.28","0.89","24.18","42.58","27.71","93.98"
"2025-07-01",7,"0.30","0.81","24.91","43.43","29.03","92.08"
"2025-07-01",8,"0.30","1.25","22.08","37.91","30.82","86.17"
"2025-07-01",9,"0.40","1.67","21.58","36.89","31.79","82.07"
"2025-07-01",10,"0.86","2.27","22.13","38.04","34.37","73.90"
"2025-07-01",11,"1.10","3.13","23.25","40.56","35.19","70.39"
"2025-07-01",12,"0.71","2.70","23.28","39.84","32.30","80.38"
"2025-07-01",13,"0.60","1.62","25.44","43.46","32.67","84.61"
"2025-07-01",14,"0.61","1.28","24.92","42.61","31.50","83.95"
"2025-07-01",15,"0.71","1.88","25.41","43.39","32.29","82.02"
"2025-07-01",16,"0.97","2.19","25.55","43.82","32.71","81.08"
"2025-07-01",17,"0.66","1.75","26.17","45.06","31.89","82.95"
"2025-07-01",18,"0.45","1.32","27.29","47.88","30.89","82.64"
"2025-07-01",19,"0.57","1.17","31.17","54.93","30.34","86.24"
"2025-07-01",20,"0.60","1.41","31.80","56.23","29.68","88.99"
"2025-07-01",21,"0.81","1.82","61.27","107.73","29.41","89.21"
"2025-07-01",22,"0.67","1.20","33.50","58.66","29.18","88.92"
"2025-07-01",23,"0.81","1.60","31.13","55.12","28.95","89.96"
"2025-07-02",0,"0.81","1.57","28.67","50.97","28.79","90.06"
"2025-07-02",1,"0.63","1.53","26.29","46.46","28.44","91.39"
"2025-07-02",2,"0.95","1.72","26.50","46.63","28.16","92.60"
"2025-07-02",3,"0.44","1.00","27.45","48.91","28.00","93.33"
"2025-07-02",4,"0.40","0.99","24.48","43.19","27.88","93.61"
"2025-07-02",5,"0.41","0.82","22.94","40.45","27.71","93.77"
"2025-07-02",6,"0.39","1.10","22.69","40.35","27.66","93.74"
