"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"7.31","15.57","47.41","85.46","28.59","91.65"
"2025-07-01",1,"6.71","15.45","48.22","90.38","28.44","91.98"
"2025-07-01",2,"5.53","16.19","38.71","72.90","28.28","92.35"
"2025-07-01",3,"5.72","14.29","36.63","69.38","28.33","92.32"
"2025-07-01",4,"5.95","14.48","35.45","67.37","28.15","92.73"
"2025-07-01",5,"5.86","11.44","35.58","70.58","28.21","92.54"
"2025-07-01",6,"6.20","13.07","54.60","101.27","28.38","92.70"
"2025-07-01",7,"6.30","9.80","35.30","66.14","29.23","90.48"
"2025-07-01",8,"6.80","10.51","39.42","74.72","30.33","87.22"
"2025-07-01",9,"6.93","11.62","32.27","55.91","29.96","88.50"
"2025-07-01",10,"7.91","5.71","31.71","62.46","32.48","77.01"
"2025-07-01",11,"7.60","3.28","30.10","54.86","33.38","71.72"
"2025-07-01",12,"7.36","4.38","33.66","62.23","33.84","68.61"
"2025-07-01",13,"6.77","17.15","36.45","64.04","30.43","85.18"
"2025-07-01",14,"6.69","12.19","35.73","62.81","30.13","86.80"
"2025-07-01",15,"6.83","15.51","35.81","63.02","31.77","83.94"
"2025-07-01",16,"7.62","6.03","35.85","71.89","33.33","74.83"
"2025-07-01",17,"7.38","13.47","35.08","68.04","31.72","80.22"
"2025-07-01",18,"7.25","14.58","37.06","72.49","31.26","82.94"
"2025-07-01",19,"6.92","11.41","37.98","69.12","31.04","83.38"
"2025-07-01",20,"7.25","13.93","47.08","91.49","30.18","85.07"
"2025-07-01",21,"7.06","15.31","44.42","80.57","30.13","84.63"
"2025-07-01",22,"7.03","12.44","43.01","82.39","29.79","85.98"
"2025-07-01",23,"7.29","13.61","47.08","101.09","29.55","86.08"
"2025-07-02",0,"6.01","15.16","47.74","99.54","29.43","86.70"
"2025-07-02",1,"6.19","10.75","42.71","85.41","28.86","89.83"
"2025-07-02",2,"6.97","12.48","45.39","93.35","28.56","91.10"
"2025-07-02",3,"6.20","12.37","34.35","70.85","28.28","91.71"
"2025-07-02",4,"5.91","11.26","32.64","68.84","28.09","92.25"
"2025-07-02",5,"5.82","10.31","27.19","54.70","27.95","92.60"
"2025-07-02",6,"6.34","9.47","29.07","54.23","27.92","92.69"
"2025-07-02",7,"6.71","9.20","34.92","64.16","28.62","91.35"
"2025-07-02",8,"6.75","8.68","30.09","61.02","29.82","87.53"
"2025-07-02",9,"7.94","1.82","35.16","77.22","32.85","75.78"
"2025-07-02",10,"8.04","4.50","59.38","111.27","33.23","72.35"
"2025-07-02",11,"8.41","1.73","32.67","60.48","34.45","68.33"
"2025-07-02",12,"8.54","2.06","24.09","44.93","36.39","62.16"
"2025-07-02",13,"8.45","5.07","27.34","57.45","35.60","64.81"
"2025-07-02",14,"8.79","1.08","26.45","53.69","37.38","58.59"
"2025-07-02",15,"8.17","3.99","24.43","46.81","35.73","61.55"
"2025-07-02",16,"8.07","3.63","26.63","56.19","36.18","64.74"
"2025-07-02",17,"7.88","17.23","23.26","43.11","32.08","80.58"
"2025-07-02",18,"6.13","20.06","19.13","34.27","28.80","90.25"
"2025-07-02",19,"6.28","19.64","21.45","38.15","28.96","91.02"
"2025-07-02",20,"9.41","13.70","22.95","40.52","29.11","90.67"
"2025-07-02",21,"8.13","11.76","24.52","43.56","28.90","91.12"
"2025-07-02",22,"7.74","10.93","30.79","55.27","29.00","91.44"
"2025-07-02",23,"8.51","11.48","29.19","55.30","29.04","91.59"
"2025-07-03",0,"7.48","9.75","28.54","55.84","28.95","91.30"
"2025-07-03",1,"6.97","8.62","34.30","65.05","28.64","91.92"
"2025-07-03",2,"6.88","9.89","30.61","63.97","28.49","92.18"
"2025-07-03",3,"6.73","11.29","27.73","55.85","28.47","93.05"
"2025-07-03",4,"6.58","9.64","30.98","67.86","28.47","92.98"
"2025-07-03",5,"5.94","10.02","32.29","64.70","28.28","93.31"
"2025-07-03",6,"6.20","11.13","34.10","65.65","28.32","93.29"
"2025-07-03",7,"6.88","9.79","39.27","73.42","29.32","91.50"
"2025-07-03",8,"7.20","3.55","29.95","56.90","32.01","80.38"
"2025-07-03",9,"7.91","3.53","30.41","67.38","32.98","74.94"
"2025-07-03",11,"9.04","1.08","24.35","51.04","36.08","63.43"
"2025-07-03",12,"8.07","1.45","25.31","55.81","35.77","63.01"
"2025-07-03",13,"8.04","2.53","23.28","43.59","37.16","57.87"
"2025-07-03",14,"8.07","1.68","29.40","65.80","36.98","59.79"
"2025-07-03",15,"6.71","10.37","22.74","47.42","34.39","63.52"
"2025-07-03",16,"6.98","15.04","24.40","50.88","31.98","76.04"
"2025-07-03",17,"6.57","20.70","22.50","39.41","29.91","89.53"
"2025-07-03",18,"7.00","17.57","26.68","46.95","29.84","90.90"
"2025-07-03",19,"6.43","12.92","41.62","74.19","30.02","89.59"
"2025-07-03",20,"7.71","12.56","47.27","84.55","29.80","88.94"
"2025-07-03",21,"6.75","14.26","42.13","78.01","30.00","87.64"
"2025-07-03",22,"6.29","14.21","38.50","68.97","30.07","86.82"
"2025-07-03",23,"5.78","23.14","37.26","72.58","29.96","87.26"
"2025-07-04",0,"5.83","18.11","45.01","95.42","29.64","87.88"
"2025-07-04",1,"5.47","16.36","44.92","91.53","29.57","88.61"
"2025-07-04",2,"5.02","17.00","48.74","103.85","29.56","88.80"
"2025-07-04",3,"4.89","18.99","45.59","91.39","29.46","88.74"
"2025-07-04",4,"5.67","17.40","41.10","86.36","29.10","88.84"
"2025-07-04",5,"7.21","11.85","34.49","67.23","29.03","90.05"
"2025-07-04",6,"6.50","11.47","43.16","89.28","29.05","90.34"
"2025-07-04",7,"6.09","10.22","39.99","76.16","29.68","88.28"
"2025-07-04",8,"6.55","6.36","43.63","80.58","31.74","79.86"
"2025-07-04",9,"7.24","7.06","43.36","80.70","32.98","74.77"
"2025-07-04",10,"7.28","7.72","51.24","98.08","33.41","72.86"
"2025-07-04",11,"6.91","14.44","56.11","108.71","31.43","79.83"
"2025-07-04",12,"7.32","13.03","55.28","97.09","30.52","85.64"
"2025-07-04",13,"7.98","11.83","53.80","93.29","30.20","87.53"
"2025-07-04",14,"5.95","13.44","38.48","66.58","28.39","91.89"
"2025-07-04",15,"6.62","18.05","49.60","86.25","28.63","91.10"
"2025-07-04",17,"9.15","21.43","41.94","72.55","27.21","94.91"
"2025-07-04",18,"10.88","17.80","38.61","67.65","27.69","94.77"
"2025-07-04",19,"15.06","16.42","40.69","70.75","27.70","94.66"
"2025-07-04",20,"9.55","15.34","41.37","71.91","27.85","94.68"
"2025-07-04",21,"12.41","14.24","47.20","82.64","28.04","94.06"
"2025-07-04",22,"10.26","14.48","47.88","84.22","28.16","93.84"
"2025-07-04",23,"7.23","10.01","53.58","98.57","28.52","92.85"
"2025-07-05",0,"7.60","14.39","47.91","84.95","28.33","93.04"
"2025-07-05",1,"7.15","17.89","45.34","82.23","28.13","91.62"
"2025-07-05",2,"6.65","17.63","41.35","75.05","28.36","90.95"
"2025-07-05",3,"5.75","14.80","37.05","67.40","28.37","91.19"
"2025-07-05",4,"10.11","12.71","34.22","61.22","28.32","91.59"
"2025-07-05",5,"10.66","11.32","35.59","63.42","28.13","92.16"
"2025-07-05",6,"10.13","10.71","39.18","69.67","28.01","92.67"
"2025-07-05",7,"9.21","11.42","40.06","71.13","28.19","92.92"
"2025-07-05",8,"8.00","10.75","45.30","80.58","28.58","92.50"
"2025-07-05",10,"11.71","8.91","52.38","100.51","31.06","82.55"
"2025-07-05",11,"10.56","8.23","52.10","98.05","32.59","76.64"
"2025-07-05",12,"9.08","12.43","55.82","104.23","32.90","74.91"
"2025-07-05",13,"8.13","16.79","61.31","124.12","32.89","72.39"
"2025-07-05",14,"7.36","16.20","56.37","110.92","34.25","66.81"
"2025-07-05",15,"7.01","16.36","54.39","100.34","32.48","75.27"
"2025-07-05",16,"6.82","16.09","49.76","94.61","33.13","73.65"
"2025-07-05",17,"6.52","14.35","47.62","89.67","33.78","69.62"
"2025-07-05",18,"6.13","19.44","43.81","86.18","32.03","71.31"
"2025-07-05",19,"6.66","20.84","52.63","103.68","31.15","75.01"
"2025-07-05",20,"13.86","16.22","50.03","91.98","30.36","81.87"
"2025-07-05",21,"11.54","17.68","50.70","98.11","30.20","84.00"
"2025-07-05",22,"11.91","14.22","46.72","87.74","29.91","86.16"
"2025-07-05",23,"8.36","17.64","47.70","94.91","29.64","87.92"
"2025-07-06",0,"5.79","14.61","43.47","90.26","29.48","87.17"
"2025-07-06",1,"6.87","15.49","52.23","131.98","29.14","88.03"
"2025-07-06",2,"6.32","12.96","32.39","61.76","28.81","89.11"
"2025-07-06",3,"8.64","11.48","34.66","68.47","28.82","88.03"
"2025-07-06",4,"7.62","10.57","36.29","74.38","28.49","89.86"
"2025-07-06",5,"8.71","9.37","34.06","64.03","28.45","90.39"
"2025-07-06",6,"9.39","8.66","42.56","81.39","28.60","90.42"
"2025-07-06",7,"7.21","8.21","34.82","64.64","29.18","87.59"
"2025-07-06",8,"6.59","8.05","35.64","67.73","30.14","83.25"
"2025-07-06",9,"7.55","5.33","36.13","67.36","30.82","80.82"
"2025-07-06",10,"9.44","2.75","38.59","76.03","32.17","75.50"
"2025-07-06",11,"9.30","5.31","33.67","61.98","32.33","75.36"
"2025-07-06",12,"8.31","12.18","34.89","61.14","30.59","84.34"
"2025-07-06",13,"8.09","14.75","31.72","54.97","30.16","85.78"
"2025-07-06",14,"7.80","12.31","33.92","64.63","30.98","82.16"
"2025-07-06",15,"8.97","11.69","33.09","60.49","30.61","83.78"
"2025-07-06",16,"9.16","13.34","29.44","52.29","30.01","86.68"
"2025-07-06",17,"8.59","11.48","27.43","53.58","30.39","83.13"
"2025-07-06",18,"8.00","11.56","26.79","51.04","29.98","84.59"
"2025-07-06",19,"8.75","13.67","28.14","59.06","29.69","85.71"
