"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"1.96","0.29","22.59","39.71","28.68","90.70"
"2025-07-01",1,"1.93","0.34","23.26","41.00","28.48","91.23"
"2025-07-01",2,"1.82","0.54","22.84","40.55","28.35","92.22"
"2025-07-01",3,"2.16","0.41","21.86","38.42","27.90","94.96"
"2025-07-01",4,"2.14","0.48","22.53","39.58","28.04","93.17"
"2025-07-01",5,"2.25","0.36","22.76","40.00","28.12","92.66"
"2025-07-01",6,"1.91","0.30","28.38","49.79","28.37","91.42"
"2025-07-01",7,"1.74","0.38","26.80","47.12","28.81","90.32"
"2025-07-01",8,"1.61","0.44","32.63","57.35","29.07","89.94"
"2025-07-01",9,"1.09","0.48","25.32","45.01","30.32","84.94"
"2025-07-01",10,"2.42","3.24","29.92","53.26","32.38","78.36"
"2025-07-01",11,"2.15","4.04","35.41","63.07","32.08","78.83"
"2025-07-01",12,"2.06","3.04","29.51","52.76","32.81","77.27"
"2025-07-01",13,"2.39","3.83","28.15","50.07","34.20","73.89"
"2025-07-01",14,"2.55","5.18","25.93","46.07","34.70","72.32"
"2025-07-01",15,"2.45","4.94","26.02","46.06","35.21","70.54"
"2025-07-01",16,"1.71","4.91","26.86","47.88","34.33","72.28"
"2025-07-01",17,"1.09","3.61","24.86","43.98","32.56","77.44"
"2025-07-01",18,"2.36","1.03","27.12","47.83","30.66","82.56"
"2025-07-01",19,"2.39","1.45","31.37","55.84","29.81","86.19"
"2025-07-01",20,"2.38","2.73","42.69","76.13","29.50","88.41"
"2025-07-01",21,"1.52","3.07","42.71","77.55","29.27","89.00"
"2025-07-01",22,"1.45","2.15","28.59","51.41","29.13","90.55"
"2025-07-01",23,"1.32","1.93","26.69","47.67","29.14","90.83"
"2025-07-02",0,"1.36","1.43","27.21","49.60","28.99","92.16"
"2025-07-02",1,"1.50","1.10","26.92","49.43","28.80","93.08"
"2025-07-02",2,"1.52","1.06","25.71","46.12","28.56","93.82"
"2025-07-02",3,"1.51","0.59","25.59","46.10","28.41","93.55"
"2025-07-02",4,"1.48","0.32","26.77","48.55","28.43","93.55"
"2025-07-02",5,"1.67","0.48","24.74","43.95","28.66","91.80"
"2025-07-02",6,"1.70","0.46","25.41","45.13","28.74","91.08"
"2025-07-02",7,"1.79","0.29","27.68","49.16","29.09","90.60"
"2025-07-02",8,"1.47","0.46","28.20","50.42","30.11","87.62"
"2025-07-02",9,"0.79","1.23","30.60","54.91","31.32","82.69"
"2025-07-02",10,"3.05","3.65","25.14","45.23","33.77","73.91"
"2025-07-02",11,"2.99","6.33","25.78","47.03","34.52","70.94"
"2025-07-02",12,"1.47","5.63","24.66","45.79","33.45","73.84"
"2025-07-02",13,"1.23","2.81","21.27","37.62","34.06","73.23"
"2025-07-02",14,"1.06","4.73","20.73","35.80","34.11","74.32"
"2025-07-02",15,"2.97","2.51","19.02","33.95","30.11","86.59"
"2025-07-02",16,"3.31","1.97","18.41","32.12","31.17","85.55"
"2025-07-02",17,"2.11","1.28","20.02","35.56","31.03","83.17"
"2025-07-02",18,"2.77","0.74","39.39","70.72","29.81","86.99"
"2025-07-02",19,"2.86","0.81","36.44","64.13","29.35","89.74"
"2025-07-02",20,"3.06","1.40","43.63","76.46","28.92","91.92"
"2025-07-02",21,"3.16","0.37","35.96","63.17","28.73","93.41"
"2025-07-02",22,"2.99","0.33","34.85","60.92","28.71","94.20"
"2025-07-02",23,"3.12","0.44","33.03","57.99","28.63","94.77"
"2025-07-03",0,"3.17","0.34","26.56","46.81","28.79","93.53"
"2025-07-03",1,"3.17","0.53","24.96","44.39","28.66","94.20"
"2025-07-03",2,"3.22","0.82","24.04","43.08","28.61","94.76"
"2025-07-03",3,"2.98","0.59","22.70","40.30","28.45","95.69"
"2025-07-03",4,"2.79","0.38","24.42","43.75","28.60","95.26"
"2025-07-03",5,"2.81","0.31","23.25","41.91","28.54","94.75"
"2025-07-03",6,"2.50","0.35","22.77","40.86","28.65","93.27"
"2025-07-03",7,"2.00","0.53","26.44","46.72","29.45","90.91"
"2025-07-03",8,"1.14","1.03","21.42","37.23","29.88","88.83"
"2025-07-03",9,"1.19","2.63","20.99","36.16","30.30","86.08"
"2025-07-03",10,"2.08","0.98","34.66","60.59","28.94","90.11"
"2025-07-03",11,"2.75","0.76","34.75","60.78","29.89","89.54"
"2025-07-03",12,"1.58","2.22","27.79","48.73","33.90","78.18"
"2025-07-03",13,"1.20","6.31","30.07","53.11","35.34","72.32"
"2025-07-03",14,"2.02","7.22","33.39","58.97","34.19","73.80"
"2025-07-03",15,"4.29","1.39","26.93","47.56","30.82","86.44"
"2025-07-03",16,"4.08","1.08","25.30","44.73","29.86","89.89"
"2025-07-03",17,"3.27","0.43","29.88","52.47","29.87","89.22"
"2025-07-03",18,"2.45","0.41","25.20","44.49","30.01","88.28"
"2025-07-03",19,"2.39","0.36","25.76","45.63","29.51","90.19"
"2025-07-03",20,"2.45","0.36","27.16","47.98","29.32","91.21"
"2025-07-03",21,"2.49","0.31","38.79","68.23","29.32","92.62"
"2025-07-03",22,"2.60","0.34","31.13","55.26","29.30","93.18"
"2025-07-03",23,"2.59","0.31","30.79","54.60","29.33","93.22"
"2025-07-04",0,"2.43","0.64","26.46","46.97","29.24","92.69"
"2025-07-04",1,"2.57","0.90","23.18","40.77","28.75","92.86"
"2025-07-04",2,"4.63","14.34","25.79","45.42","28.41","93.88"
"2025-07-04",3,"2.67","0.87","23.50","41.30","28.46","93.65"
"2025-07-04",4,"2.73","0.85","24.26","42.50","28.40","93.63"
"2025-07-04",5,"2.91","0.77","25.64","44.98","28.35","94.12"
"2025-07-04",6,"3.07","0.65","26.54","46.61","28.45","93.61"
"2025-07-04",7,"3.16","0.89","29.09","51.19","29.28","90.80"
"2025-07-04",8,"2.97","1.05","27.98","49.42","30.37","87.38"
"2025-07-04",9,"2.93","2.43","30.04","53.17","31.14","84.58"
"2025-07-04",10,"3.45","2.51","29.38","51.84","30.84","85.62"
"2025-07-04",11,"3.89","1.94","42.19","73.97","30.11","88.71"
"2025-07-04",12,"4.20","0.59","39.75","69.53","29.18","92.91"
"2025-07-04",13,"3.99","0.31","32.13","56.44","29.48","93.10"
"2025-07-04",14,"3.75","0.55","28.82","50.82","30.81","88.78"
"2025-07-04",15,"3.29","2.10","29.20","51.59","30.78","86.86"
"2025-07-04",16,"3.04","1.94","27.09","48.09","30.50","87.28"
"2025-07-04",17,"3.41","0.81","30.41","53.63","29.68","90.97"
"2025-07-04",18,"3.41","0.62","29.93","52.63","29.32","93.02"
"2025-07-04",19,"3.65","0.45","31.01","54.52","28.88","95.20"
"2025-07-04",20,"3.35","0.43","29.82","52.58","28.68","93.68"
"2025-07-04",21,"3.40","0.94","38.80","67.97","28.35","93.76"
"2025-07-04",22,"3.16","1.24","41.70","73.13","28.07","95.11"
"2025-07-04",23,"3.37","0.80","27.43","48.19","27.87","95.33"
"2025-07-05",0,"3.39","0.92","26.48","46.58","27.87","94.77"
"2025-07-05",1,"3.40","0.76","27.36","48.09","28.02","95.41"
"2025-07-05",2,"3.40","0.69","27.25","47.75","27.87","96.14"
"2025-07-05",3,"3.27","0.67","28.51","50.12","27.79","96.59"
"2025-07-05",4,"3.38","0.81","30.66","53.92","27.79","96.27"
"2025-07-05",5,"3.35","0.82","27.72","48.70","27.82","94.77"
"2025-07-05",6,"3.29","0.80","28.67","50.32","27.82","94.65"
"2025-07-05",7,"3.36","0.83","26.54","46.59","28.34","92.81"
"2025-07-05",8,"3.36","1.16","26.44","46.46","28.70","91.83"
"2025-07-05",9,"3.49","1.07","28.09","49.40","29.58","88.72"
"2025-07-05",10,"3.35","1.91","29.54","52.01","30.64","85.33"
"2025-07-05",11,"2.62","3.74","32.90","58.05","32.15","80.42"
"2025-07-05",12,"2.95","4.90","29.59","52.56","33.13","77.07"
"2025-07-05",13,"3.27","5.17","30.09","53.30","33.21","77.48"
"2025-07-05",14,"2.51","5.76","29.75","52.57","33.22","76.72"
"2025-07-05",15,"2.83","5.45","29.92","53.06","33.73","75.43"
"2025-07-05",16,"3.92","4.33","29.41","52.17","32.93","76.99"
"2025-07-05",17,"4.80","1.81","28.26","49.79","30.93","83.12"
"2025-07-05",18,"4.27","1.08","30.59","53.91","30.70","84.42"
"2025-07-05",19,"4.03","0.80","25.41","44.77","29.66","86.31"
"2025-07-05",20,"3.75","0.71","60.24","105.02","28.94","88.63"
"2025-07-05",21,"3.69","0.56","26.63","46.71","28.53","90.67"
"2025-07-05",22,"3.54","0.39","25.34","44.36","28.38","91.77"
