"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,,,"35.89","63.57","28.69","90.65"
"2025-07-01",1,,,"34.05","60.53","28.78","90.63"
"2025-07-01",2,,,"30.14","52.13","28.58","91.51"
"2025-07-01",3,"7.75",,"27.39","47.22","28.34","91.80"
"2025-07-01",4,,,"26.29","45.32","28.27","91.92"
"2025-07-01",5,,,"24.81","42.80","28.30","91.64"
"2025-07-01",6,,,"26.00","45.59","28.39","91.50"
"2025-07-01",7,,,"27.44","49.05","28.95","90.64"
"2025-07-01",8,,,"26.38","47.51","29.33","89.18"
"2025-07-01",9,,,"25.63","45.78","30.17","86.38"
"2025-07-01",10,,,"27.09","48.72","30.80","83.64"
"2025-07-01",11,,,"29.14","50.99","30.36","85.04"
"2025-07-01",12,,,"31.20","54.12","30.16","87.95"
"2025-07-01",13,,,"33.13","61.32","31.30","83.76"
"2025-07-01",14,,,"32.47","57.34","31.77","79.13"
"2025-07-01",15,,,"35.32","60.95","29.80","91.00"
"2025-07-01",16,,,"32.83","56.70","29.56","90.50"
"2025-07-01",17,,,"34.43","59.64","29.52","90.20"
"2025-07-01",18,,,"37.58","67.39","29.53","90.78"
"2025-07-01",19,,,"36.38","65.10","29.57","88.06"
"2025-07-01",20,,,"34.80","62.14","29.55","87.30"
"2025-07-01",21,,,"35.67","63.72","29.54","87.25"
"2025-07-01",22,,,"31.12","55.22","29.55","85.57"
"2025-07-01",23,,,"31.25","55.65","29.36","87.16"
"2025-07-02",0,,,"29.43","52.19","29.16","88.07"
"2025-07-02",1,,,"28.72","50.40","28.93","89.54"
"2025-07-02",2,,,"29.57","51.88","28.80","90.37"
"2025-07-02",3,,,"25.92","44.94","28.82","90.97"
"2025-07-02",4,,,"22.29","38.73","28.77","90.62"
"2025-07-02",5,,,"22.38","39.34","28.67","90.88"
"2025-07-02",6,,,"24.07","42.42","28.71","90.98"
"2025-07-02",7,,,"23.83","42.37","29.04","90.51"
"2025-07-02",8,,,"22.81","40.89","29.75","87.66"
"2025-07-02",9,,,"20.81","36.98","30.86","82.45"
"2025-07-02",10,,,"19.53","33.97","31.04","79.81"
"2025-07-02",11,,,"20.52","36.03","32.52","76.81"
"2025-07-02",12,,,"20.31","36.01","32.32","76.30"
"2025-07-02",13,,,"21.32","37.98","32.46","75.97"
"2025-07-02",14,,,"21.53","37.82","33.32","72.80"
"2025-07-02",15,,,"19.98","34.87","32.96","73.48"
"2025-07-02",16,,,"19.39","33.91","32.77","73.89"
"2025-07-02",17,,,"19.27","33.49","30.75","84.15"
"2025-07-02",18,,,"18.25","33.04","29.92","84.83"
"2025-07-02",19,,,"18.72","33.13","29.30","86.69"
"2025-07-02",20,,,"21.26","38.04","29.23","87.98"
"2025-07-02",21,,,"22.27","39.68","29.43","88.50"
"2025-07-02",22,,,"22.66","40.13","29.36","88.41"
"2025-07-02",23,,,"21.52","38.23","29.49","86.70"
"2025-07-03",0,,,"22.30","39.49","29.40","87.79"
"2025-07-03",1,,,"22.66","39.51","29.20","89.03"
"2025-07-03",2,,,"25.02","43.47","29.12","89.78"
"2025-07-03",3,,,"27.88","48.30","29.13","90.13"
"2025-07-03",4,,,"29.19","50.59","29.13","90.42"
"2025-07-03",5,,,"28.11","48.78","29.11","90.61"
"2025-07-03",6,,,"29.91","52.23","29.02","90.95"
"2025-07-03",7,,,"25.29","44.71","29.27","90.30"
"2025-07-03",8,,,"23.06","40.65","29.94","87.56"
"2025-07-03",9,,,"22.88","40.31","30.54","85.15"
"2025-07-03",10,,,"21.39","37.73","31.54","80.66"
"2025-07-03",11,,,"20.63","36.01","31.64","80.90"
"2025-07-03",12,,,"21.52","38.60","32.03","78.63"
"2025-07-03",13,,,"32.02","56.48","33.67","71.28"
"2025-07-03",14,,,"35.14","61.62","33.87","71.28"
"2025-07-03",15,,,"34.47","60.72","32.31","76.65"
"2025-07-03",16,,,"32.05","56.83","31.76","78.02"
"2025-07-03",17,,,"33.41","59.05","31.32","80.83"
"2025-07-03",18,,,"32.63","58.06","31.04","82.13"
"2025-07-03",19,"10.26",,"28.91","51.64","30.60","83.29"
"2025-07-03",20,,,"28.23","50.31","30.35","83.70"
"2025-07-03",21,,,"27.83","50.01","30.38","83.98"
"2025-07-03",22,,,"27.13","48.62","30.25","84.96"
"2025-07-03",23,,,"28.83","51.77","30.08","86.00"
"2025-07-04",0,,,"30.67","54.71","29.92","87.15"
"2025-07-04",1,,,"32.23","57.78","29.97","87.36"
"2025-07-04",2,,,"27.21","47.83","29.76","87.01"
"2025-07-04",3,,,"26.57","47.08","29.55","87.24"
"2025-07-04",4,,,"26.77","46.79","29.39","88.31"
"2025-07-04",5,,,"27.53","48.61","29.32","88.60"
"2025-07-04",6,,,"28.13","49.18","29.27","88.77"
"2025-07-04",7,,,"29.27","51.27","29.57","88.09"
"2025-07-04",8,,,"31.98","55.94","30.06","86.73"
"2025-07-04",9,,,"34.69","61.94","30.64","85.50"
"2025-07-04",10,,,"34.33","60.64","31.11","83.38"
"2025-07-04",11,,,"36.77","65.30","31.00","84.14"
"2025-07-04",12,,,"39.85","69.31","30.21","89.36"
"2025-07-04",13,,,"53.88","93.38","30.25","89.38"
"2025-07-04",14,,,"40.22","69.52","29.81","90.03"
"2025-07-04",15,"10.27",,"38.78","67.06","30.52","87.27"
