"date","hour","so2","no2","pm25","pm10","ext_temp","ext_humi"
"2025-07-01",0,"0.10","0.07","22.61","39.64","30.54","83.99"
"2025-07-01",1,"0.09","0.07","21.62","37.30","30.19","85.47"
"2025-07-01",2,"0.10","0.07","21.50","37.19","30.00","85.53"
"2025-07-01",3,"0.09","0.07","21.96","38.28","29.96","86.08"
"2025-07-01",4,"0.08","0.07","21.76","37.95","29.64","87.04"
"2025-07-01",5,"0.08","0.07","21.67","37.80","29.34","87.90"
"2025-07-01",6,"0.08","0.08","21.98","38.41","29.44","87.73"
"2025-07-01",7,"0.09","0.07","21.42","37.41","30.06","84.95"
"2025-07-01",8,"0.10","0.06","21.95","38.36","31.51","79.25"
"2025-07-01",9,"0.12","0.03","22.38","39.22","33.12","73.33"
"2025-07-01",10,"0.14","0.01","29.88","52.71","34.29","69.48"
"2025-07-01",11,"0.16","0.02","25.70","45.38","35.80","64.52"
"2025-07-01",12,"0.17","0.01","28.85","50.41","34.42","69.94"
"2025-07-01",13,"0.18","0.02","21.85","38.27","36.16","63.67"
"2025-07-01",14,"0.21","0.02","20.29","35.49","36.52","62.09"
"2025-07-01",15,"0.28","0.03","19.24","33.73","37.40","58.90"
"2025-07-01",16,"0.26","0.03","18.92","33.32","35.97","62.77"
"2025-07-01",17,"0.20","0.03","19.41","34.75","34.63","68.32"
"2025-07-01",18,"0.17","0.06","20.05","36.20","33.75","71.06"
"2025-07-01",19,"0.15","0.07","21.47","40.41","32.41","76.80"
"2025-07-01",20,"0.12","0.08","22.18","41.31","31.12","80.38"
"2025-07-01",21,"0.11","0.09","21.47","38.20","30.42","83.42"
"2025-07-01",22,"0.09","0.08","19.09","32.99","29.76","85.89"
"2025-07-01",23,"0.08","0.09","18.78","32.71","29.41","86.33"
"2025-07-02",0,"0.08","0.08","20.28","35.29","29.22","88.26"
"2025-07-02",1,"0.08","0.10","19.76","34.03","29.09","87.98"
"2025-07-02",2,"0.07","0.09","19.51","33.55","28.93","87.60"
"2025-07-02",3,"0.07","0.08","19.43","33.63","28.80","87.85"
"2025-07-02",4,"0.07","0.09","19.61","33.64","28.79","87.98"
"2025-07-02",5,"0.07","0.09","19.50","33.31","28.50","90.26"
"2025-07-02",6,"0.07","0.09","21.24","36.76","28.70","90.62"
"2025-07-02",7,"0.08","0.08","22.36","38.67","29.61","88.84"
"2025-07-02",8,"0.10","0.07","24.18","41.82","31.15","83.20"
"2025-07-02",9,"0.14","0.04","24.14","41.77","33.30","75.16"
"2025-07-02",10,"0.14","0.01","23.75","41.06","33.51","73.40"
"2025-07-02",11,"0.15","0.01","21.98","38.60","34.24","69.99"
"2025-07-02",12,"0.14","0.02","21.51","37.53","33.14","72.95"
"2025-07-02",13,"0.14","0.04","21.49","38.12","31.96","78.55"
"2025-07-02",14,"0.13","0.06","21.95","41.01","32.12","78.25"
"2025-07-02",15,"0.14","0.06","21.83","40.61","32.69","77.15"
"2025-07-02",16,"0.24","0.02","20.81","37.07","35.53","68.43"
"2025-07-02",17,"0.29","0.03","18.50","32.65","34.76","66.41"
"2025-07-02",18,"0.17","0.04","19.30","35.52","33.13","72.94"
"2025-07-02",19,"0.14","0.07","20.07","36.69","30.88","81.15"
"2025-07-02",20,"0.11","0.09","21.22","38.77","29.77","83.95"
"2025-07-02",21,"0.10","0.09","22.14","40.60","29.48","85.47"
"2025-07-02",22,"0.09","0.09","23.13","41.86","29.35","86.00"
"2025-07-02",23,"0.09","0.09","23.22","41.40","29.26","86.46"
"2025-07-03",0,"0.08","0.09","23.14","40.41","29.14","87.78"
"2025-07-03",1,"0.08","0.08","23.21","40.55","29.20","88.18"
"2025-07-03",2,"0.08","0.07","19.70","33.59","29.21","86.39"
"2025-07-03",3,"0.08","0.07","17.39","29.27","28.88","86.11"
"2025-07-03",4,"0.10","0.08","18.26","31.01","28.66","87.75"
"2025-07-03",5,"0.07","0.08","19.23","33.24","28.68","88.15"
"2025-07-03",6,"0.07","0.08","19.59","34.49","28.92","87.54"
"2025-07-03",7,"0.09","0.07","19.02","33.53","29.56","85.31"
"2025-07-03",8,"0.09","0.07","18.92","32.94","30.57","81.11"
"2025-07-03",9,"0.11","0.04","19.70","34.49","31.89","76.39"
"2025-07-03",10,"0.13","0.03","20.39","36.55","33.59","71.52"
"2025-07-03",11,"0.14","0.01","21.00","38.49","33.48","72.14"
"2025-07-03",12,"0.63","0.06","20.39","36.46","35.52","66.09"
"2025-07-03",13,"0.16","0.02","19.36","34.22","35.01","66.38"
"2025-07-03",14,"0.16","0.02","19.47","37.59","33.57","72.30"
